response_id,ai_projects_active,ai_training_hours,time_saved_per_week,task_automation_rate
148392,7,28.25,6.26,18.14
148393,10,27.59,5.37,22.72
148394,8,34.03,7.5,18.57
148397,7,33.86,7.12,24.33
148398,10,40.0,8.37,29.22
148399,8,9.3,8.75,29.52
148401,7,37.89,9.45,20.31
148402,3,21.8,0.0,3.34
148403,2,12.99,3.45,12.27
148404,4,17.05,5.61,11.59
148405,0,15.16,2.24,6.49
148406,5,4.97,6.74,16.21
148407,4,31.51,3.92,7.86
148408,5,1.75,4.5,17.38
148409,8,35.48,8.42,30.05
148410,9,16.26,8.27,27.11
148411,3,37.48,4.41,10.63
148412,7,30.24,9.29,32.58
148413,8,9.68,6.86,19.74
148414,10,38.07,5.97,7.54
148415,14,32.59,6.34,13.17
148416,6,36.63,9.3,31.03
148417,5,31.37,1.7,6.88
148418,5,15.75,3.69,10.28
148419,7,43.91,5.22,17.11
148420,11,12.17,5.69,17.02
148421,7,9.38,8.32,22.61
148422,10,17.44,4.41,7.21
148423,5,19.57,5.14,7.53
148424,6,15.73,7.69,27.74
148426,0,16.93,4.75,12.25
148427,3,13.8,6.48,19.05
148428,8,40.82,5.88,7.97
148429,10,19.28,3.02,15.92
148430,10,17.78,3.72,1.35
148432,12,31.17,9.14,21.54
148433,7,30.86,10.21,19.22
148434,9,10.11,6.62,19.63
148435,3,11.71,0.0,2.49
148436,6,32.47,7.66,19.18
148437,1,27.12,3.66,3.69
148438,6,30.86,3.36,4.54
148439,7,16.13,8.93,29.55
148440,10,28.38,7.39,24.73
148441,5,11.5,7.66,19.22
148443,4,27.04,7.56,17.15
148444,5,29.23,8.8,26.4
148445,5,33.05,4.91,24.21
148446,10,52.86,9.18,26.62
148447,5,27.02,10.75,23.47
148449,6,32.87,4.41,20.19
148450,11,39.83,4.79,14.11
148451,9,22.69,3.77,16.97
148452,7,29.76,6.04,16.4
148453,9,28.73,5.62,15.37
148454,5,10.19,6.31,10.08
148455,12,47.43,4.92,25.13
148456,4,31.97,9.9,23.06
148457,6,27.89,0.28,13.72
148458,9,31.01,4.66,14.96
148459,7,37.0,8.99,29.61
148461,11,41.89,4.38,11.56
148462,5,15.48,2.9,13.75
148463,4,14.48,7.51,21.0
148464,9,30.25,6.46,24.38
148465,7,27.47,4.82,28.9
148467,10,36.06,5.72,29.0
148468,5,21.5,2.42,11.13
148469,12,42.16,6.8,23.9
148471,8,26.9,7.16,19.56
148472,11,36.46,11.79,35.03
148474,11,37.94,5.18,18.75
148475,11,62.18,11.25,28.53
148476,15,41.73,10.52,21.6
148477,14,43.53,9.93,34.84
148478,6,33.4,7.25,19.5
148479,3,48.35,6.52,24.04
148480,10,49.37,8.17,26.39
148481,5,26.56,8.34,16.75
148482,1,19.33,5.26,12.37
148483,1,13.84,7.59,18.23
148484,0,0.0,0.87,8.94
148485,1,14.08,0.0,6.07
148486,0,36.26,4.07,12.8
148487,0,10.04,3.77,11.98
148488,8,31.18,4.17,13.98
148489,11,31.23,4.38,8.53
148490,8,39.29,11.02,33.06
148491,3,0.71,7.19,17.43
148492,6,8.1,4.94,6.63
148493,8,26.43,2.51,5.68
148494,10,30.22,2.79,12.52
148495,3,26.08,6.23,20.05
148496,1,28.72,4.79,18.57
148497,5,13.16,3.76,6.92
148498,6,25.06,2.74,9.38
148499,0,8.46,4.16,11.77
148500,5,12.33,0.0,10.07
148501,6,24.41,2.36,12.99
148503,3,13.25,0.99,3.69
148504,2,23.25,4.99,17.0
148505,1,0.0,1.21,12.61
148506,4,33.82,8.07,25.86
148507,2,17.82,4.39,3.73
148508,0,4.09,0.41,6.75
148509,2,17.79,4.76,12.37
148510,7,33.58,5.24,17.66
148512,0,21.03,4.56,6.21
148513,7,25.46,5.62,19.25
148514,0,8.42,4.18,4.35
148515,4,8.51,5.62,21.13
148516,2,14.46,0.5,4.46
148517,5,21.05,6.33,9.92
148518,0,30.55,3.91,12.04
148519,7,19.69,5.15,9.93
148520,0,7.55,2.46,3.56
148521,2,12.13,4.5,8.36
148522,4,39.14,8.21,19.66
148523,0,0.0,5.82,5.48
148524,12,28.93,5.15,11.85
148525,5,5.64,4.13,9.04
148526,5,9.02,4.81,7.38
148527,6,17.97,4.64,16.05
148528,7,21.68,6.92,27.46
148529,3,25.88,6.96,13.73
148530,6,25.91,3.76,11.15
148531,3,37.3,3.26,21.18
148533,6,18.26,4.76,13.47
148534,7,26.59,3.81,19.55
148535,5,28.14,6.3,19.04
148536,7,28.18,5.29,18.42
148537,7,38.84,4.98,0.0
148538,7,9.08,4.47,12.94
148539,7,32.84,3.12,8.59
148540,0,19.8,3.14,7.34
148541,11,29.34,5.89,20.43
148542,6,14.9,6.95,14.41
148543,6,29.77,5.58,2.46
148544,8,33.07,6.53,15.16
148545,7,29.29,4.82,12.76
148546,11,28.44,8.48,22.05
148547,5,22.23,2.84,14.85
148548,2,2.14,4.19,8.82
148549,0,8.54,3.42,5.64
148550,4,35.49,5.96,14.36
148551,5,12.41,6.26,11.01
148552,2,31.48,3.96,14.6
148553,6,39.63,4.15,17.04
148554,1,0.0,4.74,9.31
148556,4,10.8,3.51,19.75
148557,7,35.79,6.5,27.55
148558,8,37.24,7.3,23.22
148559,6,39.01,5.74,20.93
148560,6,29.28,3.4,6.05
148561,9,35.48,6.51,19.78
148562,6,0.2,6.26,14.85
148563,9,9.95,0.55,0.1
148564,4,26.57,5.13,10.14
148565,6,29.84,1.29,9.64
148566,5,23.6,5.62,19.13
148567,0,1.18,7.93,17.57
148568,0,21.7,8.3,22.12
148569,9,28.53,4.57,13.82
148570,4,30.54,5.61,19.47
148571,7,32.43,7.66,21.37
148572,5,14.34,6.26,20.12
148574,11,21.12,2.6,7.69
148575,5,27.78,7.18,21.32
148576,4,15.29,10.19,24.95
148577,0,20.67,3.69,7.9
148578,1,12.3,0.0,0.0
148579,0,15.25,4.3,14.3
148580,5,4.22,0.0,1.95
148581,1,21.67,6.21,17.98
148582,0,24.92,5.17,11.88
148583,5,33.55,8.87,30.25
148584,4,8.0,2.44,3.64
148585,6,7.19,8.07,17.03
148586,4,33.28,1.09,11.62
148588,5,27.89,2.13,8.15
148589,7,24.62,3.28,12.67
148590,6,6.58,1.13,17.5
148591,0,19.69,5.5,20.0
148592,1,40.32,1.91,19.73
148593,8,27.42,9.48,24.38
148594,0,0.0,3.87,9.06
148595,9,32.72,6.08,21.09
148596,12,14.69,4.31,9.02
148597,8,27.33,3.83,17.78
148598,3,22.86,7.54,25.73
148599,5,24.32,2.96,10.88
148600,5,36.99,5.82,14.64
148601,3,27.9,6.12,20.65
148602,7,10.51,4.62,9.4
148603,7,19.02,8.58,26.39
148604,8,25.22,7.08,28.07
148605,7,18.88,6.49,22.02
148606,8,28.07,9.12,22.65
148607,12,56.91,9.66,31.23
148608,1,9.72,8.44,18.22
148609,0,8.41,0.27,7.26
148610,7,31.93,3.47,9.34
148611,7,20.08,7.79,27.47
148612,4,27.43,4.62,9.17
148613,15,18.6,1.52,16.99
148614,2,35.55,4.46,26.63
148615,9,34.85,6.74,20.59
148616,5,23.51,5.16,10.75
148617,6,47.27,7.96,27.87
148618,7,23.54,3.68,13.97
148619,8,6.94,5.96,21.2
148620,7,15.65,9.56,26.44
148622,9,26.47,2.75,22.46
148623,2,27.02,7.45,21.43
148624,10,49.81,8.08,22.91
148625,13,49.86,8.84,18.78
148626,10,51.21,8.52,32.4
148627,12,45.51,13.6,37.79
148628,10,53.55,7.17,36.47
148629,12,65.2,9.9,32.27
148630,11,28.23,5.87,23.65
148632,11,38.07,8.86,18.63
148633,6,33.49,11.91,34.34
148634,13,61.5,12.68,24.46
148635,9,29.98,7.17,34.77
148636,12,52.33,9.68,23.75
148637,16,45.68,12.68,34.28
148638,9,73.96,11.57,37.4
148639,12,52.5,12.93,36.71
148640,9,48.13,9.59,32.56
148641,4,15.57,3.95,18.8
148642,3,32.3,4.77,22.55
148643,1,11.17,5.31,20.24
148644,10,18.63,3.76,4.79
148645,9,26.43,5.08,22.23
148647,3,15.2,3.48,18.67
148648,4,31.59,2.41,13.31
148649,3,5.81,4.18,16.74
148650,8,21.6,9.43,21.57
148651,5,23.11,3.61,8.15
148652,3,43.58,1.43,2.74
148653,3,34.17,3.98,16.38
148654,4,24.4,8.58,22.26
148655,6,13.1,3.98,4.43
148656,7,19.8,5.73,20.93
148657,3,22.26,9.17,17.3
148658,3,9.37,6.35,15.89
148659,10,42.57,6.0,14.39
148660,9,25.29,3.98,14.91
148661,5,15.3,6.95,24.23
148662,6,29.59,5.5,22.32
148663,4,5.01,6.89,15.89
148664,3,23.04,7.58,14.65
148665,7,18.22,0.0,9.33
148666,7,21.89,5.31,15.11
148667,5,19.81,4.95,7.16
148668,8,20.09,9.17,24.34
148669,6,17.7,1.76,2.54
148670,0,0.0,1.41,0.62
148671,10,31.91,4.51,4.94
148672,11,50.05,4.21,19.39
148673,9,47.79,13.83,37.37
148674,11,22.64,5.31,5.19
148675,13,43.89,7.31,20.31
148676,2,28.91,3.87,6.97
148677,9,33.21,3.98,22.09
148678,9,29.24,6.24,12.18
148679,2,35.76,4.69,12.59
148680,2,18.72,5.16,12.62
148681,7,35.68,6.22,17.17
148682,10,24.44,8.31,25.63
148683,5,34.09,7.04,14.56
148685,4,40.82,7.64,29.53
148686,8,35.22,10.36,23.37
148687,10,31.25,7.46,28.05
148688,12,38.54,5.73,22.44
148689,3,39.77,6.42,26.55
148690,1,34.36,5.42,20.26
148692,10,30.46,5.08,23.46
148693,5,27.21,6.07,17.44
148694,1,22.9,1.03,14.43
148696,1,31.46,2.51,9.53
148697,5,39.09,10.46,25.24
148699,6,29.81,8.31,22.52
148700,7,5.31,10.38,35.04
148701,10,20.28,2.84,16.72
148702,5,27.46,10.29,20.1
148704,3,24.64,9.33,28.04
148705,9,33.44,7.74,23.73
148706,2,22.13,9.07,27.52
148707,14,47.86,12.76,34.86
148708,4,23.27,4.75,14.9
148709,0,27.92,4.36,19.59
148710,5,11.94,6.5,15.62
148711,10,39.66,6.92,24.28
148712,1,42.04,8.92,18.8
148713,5,22.77,8.49,24.32
148714,3,10.1,1.99,12.06
148715,4,28.34,7.15,20.45
148716,7,28.71,11.24,29.93
148717,7,29.1,8.82,27.1
148718,4,12.97,8.46,28.38
148719,3,44.57,8.51,24.51
148720,13,38.64,5.24,22.66
148721,0,19.07,0.0,0.39
148722,10,32.47,6.11,23.57
148723,8,34.52,7.34,33.07
148724,10,45.07,8.2,31.16
148725,5,1.66,2.88,5.99
148727,6,14.31,4.16,25.97
148728,8,38.28,7.81,21.74
148729,8,16.47,7.88,19.94
148730,5,27.46,9.21,18.5
148731,13,57.35,9.03,25.95
148732,5,34.3,5.42,18.04
148733,7,29.12,7.33,25.08
148734,6,34.8,4.56,15.31
148735,6,29.68,2.48,18.35
148736,10,26.46,6.37,25.66
148737,10,18.23,1.57,7.51
148738,7,31.82,4.99,15.66
148739,2,30.95,3.04,14.07
148740,5,21.33,3.18,13.67
148741,8,17.25,6.45,30.04
148742,3,13.67,7.13,11.58
148743,5,11.08,5.61,17.93
148745,0,7.29,2.27,4.87
148746,14,38.42,7.6,31.29
148748,7,34.12,7.09,26.46
148749,3,11.49,0.47,5.51
148750,6,21.47,9.54,33.89
148751,1,7.65,0.0,0.0
148752,7,11.76,7.16,11.25
148753,13,34.19,3.84,16.34
148754,11,34.77,6.32,24.07
148755,7,29.15,6.57,20.89
148756,11,38.08,1.38,10.87
148757,8,43.98,5.77,18.86
148759,8,29.47,3.91,17.14
148760,11,21.42,8.13,30.3
148761,6,16.6,9.51,25.93
148762,6,29.14,6.05,17.68
148763,11,25.49,2.61,0.0
148764,7,35.51,6.16,22.74
148765,8,33.43,9.82,30.4
148766,6,30.67,5.53,14.25
148767,13,50.1,12.16,39.18
148768,16,39.74,11.83,26.64
148769,4,29.6,9.75,32.92
148770,1,10.7,7.6,12.19
148771,9,47.02,1.83,11.24
148772,3,23.34,6.94,27.58
148773,4,23.72,7.85,18.61
148774,10,34.42,5.06,15.41
148775,5,25.92,8.0,21.1
148776,2,26.86,2.79,8.44
148777,0,34.03,8.91,24.83
148778,9,25.43,9.28,23.74
148780,7,29.24,6.56,14.76
148781,3,29.51,5.06,12.86
148783,5,16.01,3.03,3.87
148784,5,30.33,6.57,20.03
148785,4,20.03,5.61,21.79
148786,2,26.9,7.05,26.95
148787,5,36.08,0.0,0.0
148788,3,20.24,6.82,24.67
148789,6,13.05,3.95,18.47
148790,5,30.99,10.54,30.33
148792,6,4.72,5.03,15.67
148793,8,34.77,6.57,29.64
148794,5,25.76,11.27,25.83
148795,3,18.07,3.91,17.61
148796,8,23.01,7.54,20.15
148797,4,23.06,7.07,25.14
148798,0,2.29,1.83,18.08
148799,1,29.15,7.18,20.2
148800,9,14.37,7.88,25.82
148801,4,36.32,3.74,14.28
148802,4,31.28,4.31,22.33
148803,5,26.38,12.54,41.41
148804,7,36.59,10.06,30.17
148805,7,31.36,3.2,13.85
148807,6,16.28,6.94,25.84
148808,9,37.49,7.57,26.02
148809,1,25.96,3.89,10.24
148810,11,41.25,11.63,29.02
148811,7,19.64,5.27,11.35
148812,8,41.08,8.48,24.06
148813,12,38.78,8.7,23.5
148814,8,28.03,6.43,22.25
148815,14,45.07,19.15,46.97
148816,9,48.63,7.68,21.92
148817,4,5.21,3.24,0.0
148818,8,33.49,7.9,29.01
148819,3,30.84,6.46,11.9
148820,1,0.13,2.55,4.43
148821,2,14.64,2.09,10.35
148822,3,0.9,3.27,0.0
148823,3,32.38,7.39,29.86
148824,7,22.71,6.11,17.08
148825,2,0.0,0.69,4.89
148826,5,25.63,5.25,15.77
148827,0,22.37,7.58,17.53
148828,9,18.03,7.17,25.69
148829,0,20.66,3.1,1.82
148830,8,33.65,6.82,14.6
148831,7,38.61,3.23,10.02
148832,5,9.39,5.23,19.21
148833,0,0.0,0.0,0.0
148834,4,17.82,4.54,7.12
148835,4,13.38,3.8,17.89
148836,7,33.28,7.19,21.87
148837,9,18.62,2.89,0.0
148838,8,27.32,2.02,2.63
148839,1,37.18,6.89,11.18
148840,5,39.4,8.0,24.68
148841,12,14.1,4.19,9.1
148842,0,36.78,3.06,21.89
148843,2,32.25,6.77,17.63
148845,8,6.3,2.12,10.25
148846,3,36.21,8.37,22.2
148847,6,6.88,2.14,16.71
148848,3,13.07,0.42,0.0
148849,4,14.2,1.62,4.65
148850,9,18.89,9.28,25.77
148851,3,17.91,1.02,2.66
148852,4,30.93,5.65,8.64
148853,4,14.27,6.11,23.4
148854,7,29.61,3.83,23.44
148855,1,15.7,4.96,13.36
148856,3,36.79,7.12,19.9
148857,7,20.16,6.92,19.82
148858,8,39.69,8.76,19.44
148859,8,30.79,6.22,35.77
148860,7,26.72,9.85,25.96
148861,9,37.42,6.27,19.32
148862,8,4.38,6.72,22.19
148863,6,24.1,3.19,12.55
148864,8,37.56,6.21,19.86
148865,4,25.79,6.7,26.02
148866,0,21.3,4.69,12.72
148868,0,21.76,6.63,20.34
148870,11,2.93,5.52,18.53
148871,6,29.32,9.14,22.38
148872,3,29.63,4.59,15.55
148873,9,35.91,9.34,31.55
148874,6,50.63,8.47,32.44
148875,4,21.07,6.19,21.44
148876,6,23.94,2.39,3.18
148877,6,21.17,10.97,25.38
148878,7,29.39,5.14,23.66
148880,9,17.67,8.04,18.08
148881,8,41.9,5.29,18.48
148882,8,44.46,10.66,17.36
148883,14,50.59,12.64,38.84
148884,13,49.05,6.72,18.54
148885,10,22.63,2.31,14.55
148886,8,32.72,7.95,28.37
148887,5,32.7,5.26,19.91
148888,6,0.18,4.11,6.83
148889,7,27.81,3.82,10.99
148890,5,30.69,6.41,16.58
148892,9,34.62,14.74,40.41
148893,8,28.84,2.82,13.91
148894,8,41.45,2.66,20.27
148895,10,37.28,11.47,40.53
148896,8,40.2,6.56,23.05
148897,0,4.7,2.8,9.05
148898,3,1.29,0.88,0.0
148899,0,8.88,3.48,0.58
148900,7,0.0,7.04,15.73
148901,12,28.83,5.67,20.99
148902,4,23.38,2.81,13.59
148903,0,20.77,6.97,15.44
148904,4,6.03,8.54,30.03
148905,1,0.0,1.51,0.0
148906,1,14.96,4.81,17.04
148907,1,29.67,4.25,10.08
148908,6,27.5,3.23,24.04
148909,0,0.0,1.64,0.0
148910,1,32.75,1.39,9.1
148911,5,21.02,3.17,0.0
148912,5,26.67,9.23,15.54
148913,5,2.26,1.61,7.53
148914,3,25.25,4.59,13.44
148915,8,14.79,3.22,17.49
148916,7,28.02,5.55,10.3
148917,4,1.85,3.13,11.75
148918,5,17.64,3.24,19.86
148919,0,15.62,2.32,3.21
148920,4,8.0,5.37,19.19
148921,2,27.01,8.17,15.49
148922,6,33.19,5.84,12.32
148924,6,19.45,4.14,10.25
148925,6,21.94,0.89,6.62
148926,11,24.81,5.46,20.0
148927,7,22.34,5.91,16.98
148928,6,28.27,3.78,13.19
148929,4,14.15,1.42,1.52
148932,3,18.01,4.86,6.65
148933,2,10.81,1.05,13.64
148934,7,17.92,4.81,21.63
148936,6,23.85,3.31,8.84
148937,2,32.0,6.53,21.1
148938,6,28.91,1.77,5.43
148939,1,31.5,2.06,11.03
148940,3,30.68,3.47,13.12
148941,8,28.05,5.3,18.32
148942,1,8.79,1.61,7.02
148943,3,23.85,5.84,16.79
148944,7,0.0,10.48,26.3
148945,0,12.49,1.23,0.0
148946,2,24.1,3.24,4.27
148947,7,34.61,11.75,26.24
148948,4,26.63,8.46,8.51
148949,5,25.94,6.76,14.5
148950,4,22.6,6.39,25.93
148951,7,11.72,4.63,17.4
148952,9,16.77,6.15,16.3
148953,4,36.39,7.36,24.44
148954,3,23.73,5.38,15.29
148955,5,22.24,4.0,13.91
148957,3,23.53,3.5,16.39
148958,7,0.0,4.81,12.92
148959,8,31.6,7.16,19.83
148960,6,12.84,3.84,13.95
148961,7,29.32,7.42,25.61
148963,1,34.43,7.08,22.41
148964,1,7.81,2.48,9.51
148965,6,50.19,0.0,16.93
148966,6,40.45,10.89,33.71
148967,6,20.6,5.93,26.76
148968,8,30.73,9.71,38.62
148969,4,13.76,6.78,30.6
148970,11,50.91,8.58,28.49
148971,6,12.48,8.82,30.02
148972,6,27.52,6.83,16.86
148973,10,42.46,4.68,23.17
148974,6,44.34,3.69,12.53
148975,6,43.31,7.01,17.24
148976,8,30.38,6.27,18.33
148977,5,6.29,2.8,5.32
148978,8,31.41,2.77,21.95
148979,4,38.71,5.15,23.44
148980,3,31.66,5.48,25.01
148982,6,9.74,3.05,9.41
148983,10,39.52,12.34,36.79
148984,4,14.1,4.89,21.18
148985,1,23.81,8.08,23.12
148986,4,37.56,2.47,18.35
148987,1,23.41,3.39,8.94
148988,6,24.87,12.31,24.72
148989,5,38.65,3.23,17.97
148990,7,29.75,6.87,17.43
148991,9,36.61,10.0,31.02
148992,8,34.54,5.37,26.39
148993,6,14.8,0.0,4.48
148994,6,25.26,4.31,13.01
148995,10,28.77,6.42,17.0
148996,9,17.75,7.52,16.95
148997,2,0.77,2.97,5.44
148998,9,19.59,6.33,15.33
148999,5,25.69,3.35,17.31
149000,7,22.51,6.74,20.02
149001,3,22.51,3.18,0.0
149003,12,33.52,1.66,15.35
149004,9,27.67,9.18,22.39
149005,8,30.57,5.7,18.78
149006,7,38.31,8.06,25.92
149007,4,28.16,0.0,13.5
149008,5,34.9,6.08,17.22
149009,4,21.48,3.36,16.93
149010,6,43.09,2.57,19.22
149011,6,34.09,3.69,8.0
149012,9,36.78,5.08,25.31
149013,8,31.64,4.31,19.35
149014,7,22.52,9.6,23.95
149015,8,23.13,8.12,27.67
149016,9,29.88,4.57,20.26
149017,7,33.19,8.4,30.94
149018,5,30.95,2.69,19.58
149019,5,32.98,2.11,20.26
149020,10,34.91,11.89,35.54
149021,4,32.36,2.42,23.57
149022,7,19.19,11.44,19.03
149023,6,46.47,4.76,17.95
149024,8,35.85,10.03,35.27
149025,0,25.93,6.74,24.6
149026,7,25.86,7.15,22.14
149027,9,10.66,7.21,13.03
149028,5,0.0,5.3,23.09
149029,4,1.38,3.37,7.96
149030,10,24.48,5.4,29.6
149031,8,10.03,9.43,23.01
149032,8,46.56,9.83,34.51
149033,6,14.38,1.25,3.58
149034,7,24.57,2.0,7.36
149035,5,15.8,5.71,10.8
149036,2,35.07,3.82,13.9
149037,6,26.4,3.81,20.8
149038,7,27.95,4.56,17.53
149039,9,19.5,8.5,20.29
149040,5,39.97,6.34,24.58
149041,4,27.64,5.0,25.4
149042,2,17.03,6.18,11.65
149043,7,7.39,3.9,1.67
149044,3,8.9,3.05,11.27
149045,9,32.26,10.1,22.04
149046,4,34.22,7.24,21.66
149047,6,10.34,4.04,14.39
149048,7,22.1,7.86,26.07
149049,3,27.26,8.18,23.27
149050,8,37.67,7.52,20.06
149051,5,21.28,5.13,18.66
149052,7,26.65,6.53,11.99
149053,3,24.46,8.99,32.68
149054,5,15.95,4.35,12.66
149055,6,18.79,5.86,15.28
149056,9,18.96,4.12,27.28
149057,5,11.41,5.14,16.1
149058,8,46.49,5.26,27.88
149059,6,35.03,6.69,24.78
149060,9,42.35,8.89,34.92
149061,3,16.25,8.49,21.08
149062,12,30.11,8.4,23.0
149063,6,19.36,4.88,10.75
149064,6,42.9,8.29,27.73
149065,2,23.95,6.83,18.04
149066,8,40.07,6.18,20.56
149067,5,27.78,5.07,24.81
149068,10,31.36,5.94,11.46
149069,11,32.88,7.68,34.09
149070,5,30.83,7.83,25.33
149071,7,28.17,5.8,28.15
149072,8,55.87,11.73,30.87
149073,8,42.91,12.29,29.37
149074,7,53.48,10.64,33.92
149075,8,53.1,9.46,32.47
149076,11,50.0,9.27,35.17
149077,13,47.49,13.19,32.82
149078,13,47.17,10.21,39.14
149079,9,42.96,8.63,26.29
149080,12,44.9,8.51,28.43
149081,4,27.49,7.96,26.11
149082,2,21.79,4.89,16.33
149083,8,50.07,8.35,28.26
149084,7,35.76,9.77,30.78
149085,10,32.64,8.84,17.55
149086,12,22.92,12.9,42.36
149087,13,49.02,7.84,25.97
149088,11,30.09,7.54,22.57
149089,8,21.76,2.69,14.57
149090,4,34.78,9.11,23.09
149091,4,21.33,1.6,14.2
149092,4,45.15,4.58,19.34
149094,7,42.48,0.85,10.53
149095,5,20.26,9.43,33.09
149096,4,22.74,5.4,14.33
149097,9,20.69,3.19,15.19
149098,6,15.83,2.8,10.8
149099,10,10.89,3.24,6.44
149100,7,24.32,7.06,20.31
149101,3,14.12,0.0,5.3
149102,8,15.1,7.06,26.76
149103,0,32.65,7.35,28.24
149104,7,0.9,3.93,22.56
149105,7,15.3,5.36,15.03
149107,3,16.14,4.37,16.66
149108,6,28.45,9.88,29.07
149109,10,42.16,8.14,16.92
149111,2,36.82,4.46,10.33
149112,5,30.44,7.62,21.95
149113,3,24.1,7.14,12.44
149114,5,19.01,13.03,33.74
149115,6,34.25,11.18,34.45
149116,7,48.87,9.77,34.16
149117,9,46.12,4.38,12.3
149118,8,36.09,7.67,33.37
149119,4,30.22,9.65,33.02
149120,9,47.43,7.6,26.54
149121,4,16.74,4.38,12.77
149122,4,6.98,2.88,13.87
149123,11,26.82,5.44,15.43
149125,5,25.16,6.99,16.99
149126,7,4.77,6.35,14.17
149127,9,28.79,7.4,28.69
149128,0,4.98,3.21,10.61
149129,9,20.82,5.85,25.85
149130,3,24.52,4.84,14.49
149132,1,4.15,5.43,13.24
149133,4,8.2,6.67,19.03
149134,1,26.25,4.54,16.16
149136,10,23.93,7.74,20.16
149137,11,31.2,11.78,33.02
149138,2,8.26,6.58,18.77
149139,7,33.0,3.44,14.03
149140,5,21.6,6.53,19.24
149141,13,24.98,9.16,22.82
149142,11,20.44,7.92,18.65
149143,4,41.65,3.49,16.01
149145,4,22.81,9.29,34.49
149146,2,24.01,6.7,16.39
149147,10,28.19,9.08,28.94
149148,13,51.94,9.54,29.27
149149,8,35.26,6.67,24.23
149150,7,4.03,5.88,11.8
149151,4,27.64,6.89,26.52
149152,14,39.01,8.93,28.1
149153,5,17.86,3.79,0.0
149154,0,10.15,4.03,4.0
149155,4,34.16,8.74,16.66
149156,3,21.16,2.55,14.07
149157,1,7.56,5.53,14.37
149158,6,39.7,5.95,22.02
149159,6,21.39,7.34,21.82
149160,2,0.24,7.54,23.52
149161,7,23.26,8.81,16.74
149162,0,4.41,2.47,10.18
149163,5,29.44,10.04,28.41
149164,4,16.48,6.09,16.97
149165,5,21.17,4.74,19.5
149166,1,23.77,6.3,25.03
149167,5,35.66,7.72,20.9
149168,4,21.6,3.07,25.41
149169,6,13.74,6.64,19.99
149170,14,69.28,12.77,43.85
149171,3,39.88,7.11,12.19
149172,13,42.34,5.68,24.37
149174,7,40.24,12.06,25.41
149175,11,38.66,8.9,42.27
149176,5,28.25,9.52,33.29
149177,10,39.73,7.14,24.1
149178,11,29.08,6.64,27.26
149179,7,50.82,9.5,34.3
149180,12,65.52,10.49,31.03
149182,15,47.71,10.46,29.6
149183,8,50.66,11.47,38.43
149184,11,52.48,9.58,30.61
149185,8,22.75,1.88,12.49
149186,8,31.24,3.78,21.12
149187,3,15.01,4.38,10.13
149188,6,31.02,5.8,13.82
149189,8,22.14,5.21,15.13
149190,8,23.31,7.05,23.77
149191,5,0.0,3.45,14.65
149192,7,18.99,7.19,20.01
149193,7,32.41,7.98,28.11
149194,3,19.93,7.53,28.39
149195,8,27.02,6.89,21.93
149196,10,7.64,6.84,20.01
149197,8,12.49,5.53,16.21
149198,4,10.24,0.79,10.53
149199,5,25.17,5.11,19.53
149200,7,17.38,6.02,20.47
149201,14,33.87,7.29,26.48
149202,11,30.05,7.48,18.89
149203,7,35.5,5.07,27.0
149204,9,23.55,4.03,18.79
149205,5,37.19,9.1,20.58
149206,9,29.89,2.36,16.4
149207,9,30.76,5.66,12.4
149208,11,50.91,10.83,31.36
149209,9,42.45,8.66,36.96
149210,5,17.66,3.48,24.04
149211,9,36.58,8.21,28.5
149212,9,31.66,8.91,23.15
149213,4,34.09,7.42,21.16
149215,3,3.64,7.74,18.27
149216,5,30.38,4.83,21.32
149217,10,42.1,5.77,23.83
149218,14,60.34,15.67,54.69
149219,10,30.37,5.61,20.68
149220,13,42.22,7.06,27.78
149221,12,42.71,7.91,28.4
149222,10,32.41,6.65,11.68
149223,10,29.47,8.1,26.76
149224,8,26.98,5.04,12.75
149225,13,47.61,13.42,36.95
149226,11,39.43,9.3,28.73
149227,3,30.3,6.72,10.11
149228,6,32.43,2.85,14.07
149229,9,34.31,5.82,25.49
149231,11,37.44,8.12,29.14
149232,10,55.18,12.56,30.09
149233,4,56.08,9.69,26.53
149235,3,29.08,6.27,24.28
149236,7,37.41,5.22,24.38
149237,8,61.22,10.17,29.68
149238,13,35.03,9.84,35.66
149239,12,35.23,10.9,28.46
149240,12,46.71,5.17,17.12
149241,6,18.57,5.37,14.62
149242,10,57.68,14.72,43.17
149243,17,57.54,7.47,31.35
149244,5,37.69,4.0,21.85
149245,12,31.15,5.13,22.96
149246,11,46.41,5.42,31.66
149247,9,39.75,7.91,21.78
149248,10,43.94,8.4,30.29
149249,12,35.41,14.14,38.41
149250,10,42.65,7.78,28.7
149251,6,39.54,5.3,24.18
149252,8,25.71,9.48,32.85
149253,10,41.56,6.7,27.29
149254,10,25.52,9.03,38.43
149255,7,40.66,4.81,24.97
149256,6,24.99,6.48,18.42
149257,3,50.64,9.51,31.81
149258,10,35.7,14.7,37.18
149259,4,18.34,7.04,27.47
149260,8,51.32,8.15,32.13
149261,8,42.79,7.72,22.43
149262,5,48.34,11.81,29.83
149263,12,44.63,14.67,39.33
149264,8,42.59,8.07,25.68
149265,0,18.84,3.42,14.3
149266,5,9.99,6.55,13.83
149267,1,7.46,0.0,2.34
149268,9,32.02,4.87,22.13
149269,0,20.22,2.57,10.94
149270,10,36.22,7.33,20.65
