response_id,ai_budget_percentage,ai_investment_per_employee
138988,8.16,43151.41
138989,13.43,71008.97
138990,7.37,38936.33
138991,6.91,36515.73
138992,6.91,36551.53
138993,9.46,205628.01
138994,13.75,298872.11
138995,13.47,292838.16
138996,13.59,295561.46
138997,10.84,235625.5
138998,11.68,254025.83
138999,8.13,176666.19
139001,19.98,434336.87
139002,13.24,287784.71
139003,13.32,289596.89
139004,13.9,302153.99
139005,13.47,292831.99
139007,10.24,222670.12
139008,14.23,309348.07
139009,5.78,13312.72
139010,6.12,14088.17
139011,1.66,3831.92
139013,4.74,10927.08
139014,7.37,16982.59
139015,2.82,6495.1
139016,4.89,11265.47
139017,4.4,10142.45
139018,4.92,11343.51
139019,5.16,11892.99
139020,2.74,6300.22
139021,1.2,2773.94
139022,0.0,0.0
139023,4.69,10797.44
139024,9.03,20805.81
139025,10.68,21485.77
139026,12.17,24474.86
139027,13.28,26702.84
139028,9.5,19102.64
139029,10.9,21930.02
139030,11.02,22158.93
139031,11.03,22183.7
139032,8.24,16573.85
139034,14.02,28197.34
139035,7.4,14886.98
139036,12.58,25299.12
139037,5.15,10360.0
139038,4.53,9107.51
139039,9.78,19678.94
139040,11.24,22612.33
139041,11.32,55413.42
139042,8.59,42023.65
139043,11.03,53959.21
139044,12.62,61760.98
139045,12.08,59110.5
139047,11.97,58592.16
139048,13.87,67893.7
139049,13.74,67254.58
139050,11.37,55664.72
139051,10.74,52563.01
139052,13.7,67062.92
139053,12.42,60768.16
139054,14.66,71759.84
139055,12.95,63399.32
139056,13.93,68193.74
139057,8.69,76214.54
139058,15.37,134716.78
139059,12.72,111507.68
139060,4.03,35301.24
139061,13.4,117504.5
139062,7.97,69856.01
139063,10.63,93214.71
139064,8.45,74116.42
139065,10.14,88935.04
139066,10.07,88244.1
139067,8.98,78746.21
139068,12.27,107536.54
139069,9.25,81120.2
139070,4.12,36108.43
139071,10.3,90331.32
139072,9.32,81688.71
139073,5.39,5853.67
139074,3.48,3779.51
139075,9.78,10619.55
139076,9.15,9934.44
139078,4.54,4924.74
139079,4.95,5374.43
139080,7.21,7824.15
139081,3.59,3897.12
139082,4.57,4964.58
139083,5.79,6287.04
139084,2.99,3251.68
139085,7.76,8429.81
139086,7.73,8396.8
139087,8.11,8805.03
139088,5.48,5951.08
139090,7.0,92334.99
139091,11.3,149032.02
139092,7.07,93173.16
139093,6.71,88526.26
139094,6.9,90997.73
139095,5.62,74113.05
139096,8.81,116164.79
139097,13.48,177768.58
139098,9.8,129263.58
139099,4.2,55427.17
139100,1.45,19143.87
139101,9.46,124685.76
139102,3.43,45254.61
139103,11.99,158025.34
139104,7.37,97198.88
139105,13.52,32179.82
139106,7.8,18568.45
139107,13.09,31164.77
139108,8.98,21377.24
139109,4.56,10850.62
139110,11.86,28222.08
139111,12.76,30378.82
139112,10.95,26071.8
139113,9.25,22019.15
139114,14.29,34008.35
139115,7.76,18477.9
139116,13.04,31041.25
139117,7.55,17963.91
139118,11.6,27620.95
139119,15.67,37291.74
139120,6.1,14522.03
139121,8.79,131855.96
139122,14.01,210172.3
139123,9.74,146090.38
139124,9.32,139811.0
139125,10.03,150540.33
139126,12.83,192509.14
139127,11.26,168879.21
139128,12.26,183984.36
139129,8.34,125155.15
139130,6.94,104080.48
139131,10.22,153263.47
139132,7.36,110419.29
139133,6.25,93745.14
139135,16.31,244651.34
139136,11.76,176353.93
139137,10.77,41159.37
139138,13.6,51982.0
139139,8.5,32489.71
139140,7.35,28086.35
139141,9.96,38087.31
139142,10.17,38864.91
139143,8.63,33008.66
139145,12.32,47090.89
139146,11.65,44553.62
139147,9.72,37154.03
139148,9.99,38184.36
139149,12.85,49132.8
139151,11.1,42435.82
139152,5.72,21878.69
139154,3.84,29072.68
139155,12.81,97041.9
139156,16.14,122336.15
139157,9.02,68331.18
139158,10.39,78719.42
139159,9.79,74149.01
139160,14.03,106313.68
139161,12.28,93046.3
139162,9.51,72026.06
139163,11.18,84721.36
139164,11.26,85310.48
139165,9.16,69380.83
139166,11.78,89280.68
139167,18.62,141100.0
139168,11.13,84330.55
139169,8.98,33699.57
139170,17.28,64826.04
139171,15.89,59621.63
139172,10.89,40865.09
139173,14.37,53915.72
139174,16.03,60136.89
139175,11.81,44294.56
139176,17.83,66907.54
139177,13.96,52387.12
139178,15.04,56418.08
139179,17.91,67198.99
139180,14.12,52963.97
139181,17.23,64650.99
139182,14.95,56092.33
139184,14.7,55143.78
139185,11.52,98244.29
139186,9.49,80921.65
139187,9.56,81522.47
139188,10.47,89287.17
139189,9.99,85155.05
139190,9.81,83627.36
139192,8.48,72286.47
139193,15.93,135812.05
139194,12.12,103298.72
139195,11.25,95924.62
139197,8.79,74897.69
139198,11.54,98350.9
139199,12.31,104950.6
139200,6.89,58698.52
139201,2.63,8708.87
139202,8.36,27738.41
139203,13.66,45302.21
139204,3.49,11592.59
139205,8.75,29036.59
139206,5.59,18546.35
139207,7.04,23370.65
139208,12.89,42758.13
139209,9.51,31562.87
139210,9.08,30120.98
139211,3.7,12288.47
139212,2.41,8009.62
139213,8.57,28439.82
139214,3.97,13168.43
139215,12.81,42491.1
139216,12.58,41728.68
139217,8.71,30842.5
139218,9.2,32592.18
139219,4.96,17556.65
139220,12.4,43899.39
139221,7.88,27897.61
139222,7.62,26980.03
139223,13.89,49173.31
139224,7.5,26560.39
139225,5.65,20018.62
139226,11.19,39627.61
139227,8.05,28521.78
139229,9.77,34581.27
139230,10.02,35496.89
139231,13.57,48044.19
139232,14.66,51921.25
139233,10.65,161403.26
139234,10.68,161847.58
139235,12.67,192013.53
139236,9.88,149652.19
139237,10.82,163970.72
139238,7.12,107848.07
139239,7.85,118956.86
139240,8.38,126989.32
139241,12.6,190940.62
139242,15.0,227340.97
139243,10.83,164057.84
139244,13.05,197751.02
139245,13.24,200599.76
139246,7.52,113896.68
139247,6.27,95072.82
139248,15.41,233470.12
139249,3.29,19991.44
139250,8.84,53654.08
139251,6.1,37002.25
139253,2.87,17420.83
139254,11.8,71609.97
139255,9.53,57826.84
139256,6.2,37634.49
139257,8.36,50706.38
139258,4.77,28966.71
139259,9.15,55498.74
139260,7.33,44454.7
139261,10.76,65259.74
139262,7.15,43394.77
139263,9.38,56885.59
139264,7.59,46062.17
139265,12.85,106080.02
139266,8.14,67223.68
139267,6.8,56106.85
139268,8.59,70893.67
139269,5.09,42066.86
139270,8.4,69389.22
139271,8.91,73534.85
139273,9.71,80157.14
139274,7.25,59852.01
139275,11.93,98545.57
139276,14.85,122582.28
139277,7.24,59745.58
139278,8.11,66990.83
139279,12.87,106250.76
139280,11.13,91902.73
139281,10.41,17126.73
139282,8.12,13352.38
139284,8.48,13942.36
139285,9.6,15786.18
139286,5.0,8227.93
139287,11.21,18437.08
139288,12.78,21017.99
139289,6.71,11036.18
139290,9.05,14884.51
139291,7.3,12004.54
139292,3.39,5579.81
139293,2.75,4530.67
139294,12.46,20498.27
139296,9.29,15281.25
139297,7.2,11533.84
139298,9.69,15528.4
139299,4.92,7884.77
139300,10.7,17139.96
139301,10.05,16098.24
139302,11.02,17657.83
139303,12.07,19344.85
139304,6.91,11076.72
139305,8.6,13778.61
139306,13.24,21217.1
139307,9.5,15222.76
139308,4.99,8002.12
139309,9.37,15009.1
139310,11.15,17859.68
139311,10.59,16962.97
139312,3.54,5665.59
139313,5.12,26571.48
139314,9.69,50251.54
139315,4.1,21254.31
139316,8.09,41956.32
139319,7.43,38518.57
139320,9.34,48418.03
139321,10.16,52704.81
139322,8.83,45813.21
139323,11.18,57950.76
139324,11.77,61052.1
139326,6.61,34252.8
139327,10.42,54017.76
139328,13.02,67489.19
139329,11.58,100859.02
139330,10.25,89260.24
139331,10.81,94116.11
139332,13.61,118474.33
139333,12.85,111888.86
139334,9.77,85082.37
139335,16.42,142961.78
139337,14.86,129415.0
139338,19.41,168988.16
139339,16.49,143540.34
139340,10.91,94955.88
139341,19.16,166851.04
139342,17.75,154575.74
139343,15.13,131706.99
139344,16.24,141387.49
139345,5.3,7331.69
139346,7.63,10545.09
139347,10.62,14683.41
139349,7.53,10417.92
139350,5.05,6976.69
139351,11.11,15358.39
139352,5.81,8036.3
139353,4.22,5829.12
139354,7.79,10770.54
139355,8.9,12304.76
139356,7.84,10837.9
139357,11.19,15475.23
139358,8.69,12016.77
139359,10.01,13836.78
139360,2.81,3890.94
139361,6.52,9408.22
139362,5.49,7924.41
139363,9.81,14163.05
139364,8.42,12149.69
139365,6.01,8671.58
139366,8.45,12194.31
139367,4.49,6487.41
139368,7.59,10954.32
139369,7.68,11080.18
139370,7.31,10551.26
139371,4.3,6214.58
139372,4.88,7050.33
139373,7.78,11233.15
139374,5.71,8247.72
139375,10.64,15356.43
139376,5.15,7435.89
139377,9.21,93864.47
139378,16.24,165529.87
139379,12.67,129160.15
139381,12.27,125082.35
139382,9.17,93535.57
139383,9.86,100526.34
139384,10.5,107040.62
139385,15.32,156180.58
139386,15.92,162352.59
139387,14.1,143751.96
139388,9.08,92597.1
139389,17.51,178481.29
139390,11.6,118270.39
139391,10.0,101972.41
139392,12.15,123868.05
139394,9.62,52032.3
139395,13.7,74135.4
139396,14.16,76620.35
139397,13.94,75453.15
139398,15.31,82826.56
139399,11.18,60510.97
139400,12.21,66067.16
139401,13.67,73943.75
139403,19.88,107576.0
139404,12.6,68200.3
139405,15.09,81649.75
139406,18.26,98814.18
139407,18.51,100172.94
139409,11.46,117642.0
139410,7.61,78137.52
139411,7.78,79923.14
139412,6.98,71646.83
139413,8.06,82737.94
139414,7.58,77792.86
139415,4.64,47678.21
139416,7.07,72596.3
139417,7.25,74420.29
139418,7.17,73578.84
139420,5.02,51499.33
139421,10.07,103401.1
139422,8.51,87340.08
139423,4.67,47974.08
139424,8.96,92008.3
139425,10.33,18252.83
139426,11.75,20760.67
139427,13.83,24442.83
139428,4.14,7315.56
139429,12.99,22945.43
139430,8.46,14943.57
139431,9.36,16535.64
139432,11.61,20511.28
139433,9.65,17040.61
139434,11.28,19934.19
139435,11.73,20717.75
139436,4.38,7732.13
139437,11.77,20798.23
139438,7.79,13766.78
139439,10.23,18078.49
139440,8.65,15274.04
139441,8.59,110203.31
139442,8.59,110203.85
139443,15.05,193192.89
139444,6.55,84072.72
139445,18.57,238382.17
139446,8.43,108207.99
139447,7.22,92674.52
139448,15.03,192948.21
139449,11.18,143537.87
139450,14.32,183762.47
139451,13.44,172534.67
139452,8.62,110617.76
139453,13.73,176187.22
139454,8.24,105790.51
139455,7.02,90085.95
139456,13.44,172562.28
139457,16.29,76360.27
139458,7.7,36076.42
139459,5.47,25634.81
139460,10.58,49600.64
139461,11.28,52849.98
139462,9.6,44990.21
139463,10.23,47931.4
139464,10.47,49048.35
139465,12.78,59905.23
139466,11.26,52768.54
139467,14.82,69473.11
139468,13.17,61748.18
139469,11.73,54979.12
139470,11.73,54954.6
139471,9.87,46246.25
139473,10.42,19968.06
139474,14.53,27860.68
139475,6.27,12018.71
139476,7.22,13845.38
139477,10.6,20321.44
139478,14.15,27123.77
139479,5.37,10286.94
139480,6.53,12513.95
139481,4.71,9031.14
139482,0.64,1220.49
139483,5.94,11395.23
139484,6.92,13264.82
139485,9.95,19069.6
139486,5.4,10351.09
139487,9.83,18848.36
139489,9.65,29328.84
139490,6.01,18269.5
139493,5.79,17601.89
139494,6.98,21204.58
139495,4.61,14011.61
139496,3.67,11150.9
139497,3.8,11543.48
139498,2.4,7288.89
139499,9.35,28403.34
139500,4.25,12926.67
139501,4.09,12415.11
139502,1.97,5991.62
139503,7.63,23194.76
139504,12.71,38611.95
139505,11.46,10947.1
139506,5.28,5044.49
139507,6.07,5797.04
139508,14.19,13549.59
139509,1.89,1801.12
139510,5.3,5060.58
139511,11.55,11031.9
139512,3.04,2904.11
139513,11.07,10571.21
139514,12.24,11689.51
139515,7.48,7138.96
139516,5.5,5256.89
139517,12.55,11989.2
139518,6.84,6530.19
139519,11.96,11421.54
139520,13.67,13057.14
139521,5.8,27464.05
139522,8.86,41974.98
139523,5.94,28149.07
139524,4.72,22375.88
139525,9.51,45088.51
139526,8.06,38206.13
139527,4.1,19406.14
139528,7.32,34706.5
139529,5.51,26124.8
139530,2.52,11945.02
139531,10.08,47748.18
139532,6.57,31128.3
139533,13.12,62160.16
139534,9.09,43078.79
139535,6.91,32738.98
139536,8.45,40059.78
139537,8.52,219396.74
139538,7.23,186253.13
139539,11.41,293910.5
139540,11.03,284114.21
139541,6.82,175716.94
139542,7.41,190797.94
139543,4.54,116967.49
139544,5.4,139043.37
139546,2.24,57702.05
139547,9.69,249623.86
139548,9.74,251047.49
139549,6.18,159142.0
139550,4.93,127067.36
139551,8.51,219388.03
139552,1.77,45705.59
139553,6.28,32817.47
139554,8.58,44845.35
139555,9.8,51230.0
139556,6.38,33333.1
139557,11.46,59911.32
139558,5.39,28185.21
139559,9.09,47528.76
139560,7.48,39095.69
139561,10.59,55358.21
139562,11.4,59605.26
139563,12.32,64430.95
139564,10.27,53687.5
139565,7.38,38606.59
139567,11.56,60459.4
139568,7.47,39050.27
139569,14.7,100795.42
139570,5.54,37966.78
139571,3.84,26318.42
139572,9.57,65600.67
139573,10.45,71696.74
139574,8.06,55261.8
139575,11.09,76027.3
139576,10.55,72335.4
139577,11.33,77726.34
139578,11.76,80629.76
139579,10.55,72345.7
139580,0.84,5744.16
139581,8.75,60030.96
139582,9.01,61769.17
139583,8.33,57100.3
139584,10.63,72885.75
139585,15.89,21106.18
139586,10.75,14283.62
139587,12.38,16438.07
139588,5.62,7464.01
139589,12.73,16905.14
139590,11.55,15342.49
139591,5.21,6921.63
139592,8.28,10992.96
139593,3.15,4182.86
139595,13.96,18535.28
139596,13.86,18405.74
139598,10.98,14580.79
139599,15.15,20125.38
139600,10.14,13470.99
139601,9.69,124015.57
139602,5.21,66721.99
139603,3.43,43960.06
139604,7.81,99959.7
139605,1.03,13222.41
139606,8.63,110455.53
139607,11.2,143347.78
139608,13.16,168410.64
139610,10.43,133463.55
139611,13.53,173107.89
139612,8.37,107167.07
139613,11.51,147254.98
139614,10.52,134639.73
139615,11.25,143975.43
139616,11.42,146169.07
139617,11.26,61494.25
139618,12.26,66927.87
139619,13.06,71307.0
139620,9.44,51544.77
139621,15.63,85362.04
139622,4.46,24378.7
139623,15.24,83199.85
139624,9.04,49341.01
139625,9.85,53796.49
139626,8.83,48224.36
139627,11.66,63666.69
139628,13.57,74090.58
139629,15.88,86716.51
139630,14.59,79649.34
139631,14.68,80170.82
139632,8.63,47117.67
139633,10.66,171633.54
139634,11.15,179578.93
139635,14.54,234084.83
139636,13.99,225333.62
139637,5.87,94607.14
139638,11.08,178434.01
139639,15.35,247228.56
139641,14.6,235124.99
139642,9.95,160279.11
139643,11.51,185312.35
139645,9.19,147927.5
139646,11.91,191756.37
139647,10.47,168615.78
139648,15.49,249404.69
139649,4.44,65438.82
139651,9.79,144402.86
139652,11.23,165756.19
139653,2.39,35274.06
139654,5.76,85050.67
139655,9.97,147106.56
139656,8.99,132696.91
139657,9.33,137673.55
139658,4.43,65359.32
139659,7.95,117306.31
139660,6.98,102931.56
139661,12.31,181642.03
139662,9.24,136367.59
139663,7.0,103267.53
139664,14.1,208086.61
139665,9.54,3985.47
139667,11.3,4722.72
139668,8.28,3459.72
139669,12.52,5232.35
139670,8.92,3726.13
139671,11.12,4644.22
139672,16.17,6757.03
139673,15.06,6291.92
139674,10.55,4408.48
139675,17.0,7101.6
139676,8.0,3340.21
139677,9.42,3934.9
139679,10.43,4358.61
139680,16.31,6814.07
139681,3.94,2038.81
139683,12.28,6353.71
139684,10.25,5299.33
139685,6.53,3379.53
139686,5.98,3091.06
139687,8.94,4622.83
139688,7.01,3625.5
139689,10.93,5656.01
139690,5.43,2808.6
139691,5.12,2647.41
139692,8.88,4594.59
139693,7.69,3978.35
139694,7.69,3978.9
139695,8.86,4583.83
139696,6.23,3221.25
139697,11.18,12158.02
139698,12.83,13952.22
139699,9.02,9808.56
139700,9.26,10068.04
139701,11.17,12153.09
139702,16.46,17904.38
139703,15.96,17354.63
139704,8.45,9185.94
139705,9.42,10247.19
139706,5.74,6238.46
139707,10.74,11676.28
139709,16.14,17556.72
139710,11.05,12014.64
139711,11.51,12517.11
139712,10.66,11596.98
139713,15.4,9691.19
139714,13.74,8644.49
139715,13.09,8235.01
139716,12.76,8029.4
139717,14.25,8969.04
139718,15.94,10029.12
139720,25.0,15733.06
139721,14.14,8900.47
139722,19.25,12113.47
139723,14.37,9042.02
139724,15.05,9472.9
139725,12.56,7904.08
139726,15.74,9904.26
139727,17.23,10841.59
139728,20.98,13202.07
139730,11.34,123224.25
139731,12.19,132399.45
139732,12.48,135541.45
139733,13.75,149324.01
139734,8.82,95782.66
139735,16.47,178859.72
139736,12.64,137267.51
139737,14.04,152453.32
139738,8.05,87413.1
139739,18.26,198344.64
139740,10.28,111699.89
139741,11.72,127304.78
139742,13.98,151857.02
139743,9.95,108063.46
139744,17.12,186002.09
139745,16.43,135276.87
139746,9.71,79953.92
139747,18.39,151395.09
139748,14.43,118780.92
139749,13.95,114831.3
139750,14.72,121171.29
139751,11.94,98294.5
139752,8.7,71630.65
139754,11.1,91361.81
139755,14.47,119072.64
139756,11.67,96090.84
139757,13.43,110583.23
139758,14.37,118304.52
139759,9.66,79498.88
139760,11.36,93527.07
139761,11.85,94838.16
139762,8.47,67761.47
139763,11.37,90998.55
139764,11.64,93146.65
139765,3.81,30463.65
139766,11.38,91097.66
139767,10.21,81702.3
139768,8.24,65948.02
139769,2.13,17046.1
139770,10.05,80448.66
139771,4.45,35633.03
139772,6.67,53383.03
139773,6.22,49783.19
139774,6.58,52656.27
139775,7.23,57852.98
139776,13.78,110290.04
139777,9.39,45922.02
139779,5.28,25792.97
139780,7.19,35148.42
139781,11.5,56223.59
139782,7.93,38791.71
139783,7.98,39035.54
139786,9.4,45976.92
139787,10.62,51903.87
139788,7.06,34534.52
139791,8.47,41401.1
139792,9.8,47918.67
139793,10.38,103852.42
139794,13.7,137166.09
139795,6.53,65377.46
139796,12.67,126852.68
139797,16.28,162908.42
139798,11.91,119175.61
139799,11.68,116882.87
139800,14.79,148022.95
139801,14.6,146180.46
139802,17.52,175347.57
139803,13.05,130626.98
139804,18.51,185318.78
139805,9.37,93762.66
139807,14.97,149873.35
139808,16.72,167366.73
139809,7.26,17710.7
139810,11.23,27410.71
139812,11.96,29189.49
139813,11.72,28604.19
139814,13.09,31947.46
139815,7.14,17432.87
139816,10.72,26160.61
139817,11.1,27085.05
139818,12.72,31042.24
139819,13.86,33821.21
139820,18.44,45006.74
139821,11.74,28659.49
139822,10.29,25120.15
139823,15.3,37337.76
139824,15.11,36872.63
139825,4.51,50938.38
139826,2.44,27524.62
139827,12.16,137192.55
139828,5.99,67593.07
139829,6.59,74408.56
139830,6.93,78262.46
139831,6.5,73335.62
139832,9.78,110401.25
139833,6.89,77721.3
139834,5.37,60587.63
139835,5.63,63588.92
139836,4.47,50491.0
139837,9.75,110065.68
139838,1.18,13290.88
139839,6.99,78835.1
139841,3.48,19154.72
139842,5.67,31254.51
139843,0.84,4622.95
139844,4.92,27129.03
139845,3.58,19754.04
139846,2.25,12414.9
139847,1.54,8505.22
139848,3.01,16582.54
139849,0.0,0.0
139850,3.02,16630.88
139851,2.61,14362.57
139852,4.29,23650.18
139853,0.24,1335.7
139854,3.05,16820.58
139855,3.25,17911.91
139856,5.65,31141.52
139857,5.87,20902.59
139858,3.14,11184.1
139859,6.54,23285.06
139860,6.59,23458.2
139861,6.07,21611.01
139863,3.36,11980.57
139864,3.34,11881.07
139865,3.7,13174.25
139866,8.15,29031.07
139867,11.99,42698.79
139868,8.67,30858.4
139869,3.97,14132.1
139870,8.57,30532.85
139871,8.18,29140.02
139872,9.73,34658.96
139873,4.01,25723.3
139874,11.59,74392.76
139875,9.4,60322.11
139876,15.2,97544.46
139878,5.75,36938.95
139879,8.38,53776.27
139880,6.34,40706.15
139881,10.73,68890.03
139882,13.48,86503.72
139883,7.26,46606.66
139885,9.46,60735.56
139886,11.06,70965.86
139887,9.78,62767.33
139888,7.14,45805.26
139889,7.15,19000.98
139890,2.77,7365.07
139891,9.39,24957.49
139892,10.09,26827.13
139894,9.64,25637.95
139895,7.45,19812.88
139896,7.71,20490.88
139897,9.97,26523.43
139898,14.27,37940.76
139899,11.96,31799.85
139900,12.2,32430.57
139901,5.65,15012.63
139902,12.11,32202.6
139903,10.8,28728.78
139904,10.73,28529.42
139905,6.05,14408.2
139906,7.77,18490.42
139907,6.11,14533.55
139908,4.94,11761.38
139909,10.62,25268.87
139911,10.58,25176.86
139912,6.62,15761.16
139913,5.1,12147.39
139914,4.42,10509.31
139915,9.33,22209.31
139916,8.71,20721.13
139917,1.09,2584.98
139918,5.59,13310.1
139919,15.46,36801.91
139920,8.41,20016.95
139922,7.15,11488.87
139923,5.68,9125.62
139924,18.29,29378.07
139925,8.08,12984.89
139926,10.89,17484.14
139927,11.44,18375.83
139928,6.98,11209.28
139929,10.12,16256.03
139930,14.26,22894.9
139931,11.91,19136.22
139933,10.74,17252.41
139934,12.53,20124.12
139935,9.88,15875.2
139936,11.68,18765.63
139937,4.73,97301.38
139938,10.44,214910.46
139939,9.36,192747.55
139940,14.28,293943.27
139941,10.0,205802.73
139942,12.0,247044.85
139943,12.37,254606.92
139944,4.02,82794.84
139945,8.43,173606.66
139946,5.67,116719.06
139947,15.27,314471.98
139948,6.06,124742.49
139949,13.02,268058.73
139950,6.23,128272.91
139951,10.95,225442.63
139952,15.49,318858.86
139953,7.0,52431.78
139954,9.29,69590.89
139955,9.74,72981.45
139956,11.59,86792.61
139957,3.99,29888.75
139958,12.13,90841.99
139959,10.15,76014.88
139960,5.89,44115.81
139961,11.67,87373.88
139962,8.38,62795.09
139963,13.6,101887.1
139964,12.6,94365.5
139965,3.81,28538.76
139966,12.19,91321.98
139967,8.12,60797.78
139968,5.8,43449.43
139969,12.11,57931.88
139970,16.34,78184.29
139971,10.88,52086.03
139972,16.7,79935.12
139973,15.37,73536.24
139974,10.65,50955.12
139975,4.98,23814.71
139976,11.55,55256.08
139977,17.65,84451.19
139978,16.04,76754.72
139980,7.16,34279.63
139981,11.14,53285.75
139982,9.72,46521.66
139983,11.05,52877.18
139984,17.0,81373.96
139985,7.71,43565.23
139986,3.47,19609.89
139987,8.15,46070.45
139988,2.11,11926.69
139989,7.36,41577.89
139990,2.15,12178.83
139991,8.4,47498.91
139992,3.78,21369.38
139993,0.0,0.0
139995,4.53,25602.79
139996,11.48,64907.73
139997,3.22,18175.13
139998,7.21,40759.7
139999,8.86,50065.33
140001,9.65,273156.96
140002,8.75,247764.52
140003,8.33,235732.27
140004,7.39,209100.79
