company_id,industry,company_size,num_employees,annual_revenue_usd_millions,company_founding_year,company_age,company_age_group,country,region
COMP-08739,Logistics,Startup,59,14.4,2010,15,6-15 years,UK,Europe
COMP-08739,Logistics,Startup,59,14.4,2010,16,16-30 years,UK,Europe
COMP-08740,Finance,SME,126,142.2,2007,16,16-30 years,Kenya,Africa
COMP-08740,Finance,SME,126,142.2,2007,17,16-30 years,Kenya,Africa
COMP-08740,Finance,SME,126,142.2,2007,18,16-30 years,Kenya,Africa
COMP-08740,Finance,SME,126,142.2,2007,19,16-30 years,Kenya,Africa
COMP-08741,Healthcare,SME,599,330.12,2011,12,6-15 years,Chile,South America
COMP-08741,Healthcare,SME,599,330.12,2011,13,6-15 years,Chile,South America
COMP-08741,Healthcare,SME,599,330.12,2011,14,6-15 years,Chile,South America
COMP-08741,Healthcare,SME,599,330.12,2011,15,6-15 years,Chile,South America
COMP-08742,Logistics,SME,249,88.67,2017,6,6-15 years,Italy,Europe
COMP-08742,Logistics,SME,249,88.67,2017,7,6-15 years,Italy,Europe
COMP-08742,Logistics,SME,249,88.67,2017,8,6-15 years,Italy,Europe
COMP-08742,Logistics,SME,249,88.67,2017,9,6-15 years,Italy,Europe
COMP-08743,Agriculture,Startup,59,37.87,2021,2,0-5 years,Indonesia,Asia
COMP-08743,Agriculture,Startup,59,37.87,2021,3,0-5 years,Indonesia,Asia
COMP-08743,Agriculture,Startup,59,37.87,2021,4,0-5 years,Indonesia,Asia
COMP-08743,Agriculture,Startup,59,37.87,2021,5,0-5 years,Indonesia,Asia
COMP-08744,Agriculture,Startup,88,23.4,1992,31,30+ years,Colombia,South America
COMP-08744,Agriculture,Startup,88,23.4,1992,32,30+ years,Colombia,South America
COMP-08744,Agriculture,Startup,88,23.4,1992,33,30+ years,Colombia,South America
COMP-08744,Agriculture,Startup,88,23.4,1992,34,30+ years,Colombia,South America
COMP-08745,Consulting,SME,847,201.58,1996,27,16-30 years,Colombia,South America
COMP-08745,Consulting,SME,847,201.58,1996,28,16-30 years,Colombia,South America
COMP-08745,Consulting,SME,847,201.58,1996,29,16-30 years,Colombia,South America
COMP-08745,Consulting,SME,847,201.58,1996,30,16-30 years,Colombia,South America
COMP-08746,Logistics,SME,642,103.11,2007,16,16-30 years,Poland,Europe
COMP-08746,Logistics,SME,642,103.11,2007,17,16-30 years,Poland,Europe
COMP-08746,Logistics,SME,642,103.11,2007,18,16-30 years,Poland,Europe
COMP-08746,Logistics,SME,642,103.11,2007,19,16-30 years,Poland,Europe
COMP-08747,Education,Enterprise,2991,6158.36,2004,19,16-30 years,Sweden,Europe
COMP-08747,Education,Enterprise,2991,6158.36,2004,20,16-30 years,Sweden,Europe
COMP-08747,Education,Enterprise,2991,6158.36,2004,21,16-30 years,Sweden,Europe
COMP-08747,Education,Enterprise,2991,6158.36,2004,22,16-30 years,Sweden,Europe
COMP-08748,Agriculture,Startup,28,20.97,2008,15,6-15 years,France,Europe
COMP-08748,Agriculture,Startup,28,20.97,2008,16,16-30 years,France,Europe
COMP-08748,Agriculture,Startup,28,20.97,2008,17,16-30 years,France,Europe
COMP-08748,Agriculture,Startup,28,20.97,2008,18,16-30 years,France,Europe
COMP-08749,Retail,Enterprise,15382,7360.94,2015,8,6-15 years,China,Asia
COMP-08749,Retail,Enterprise,15382,7360.94,2015,9,6-15 years,China,Asia
COMP-08749,Retail,Enterprise,15382,7360.94,2015,10,6-15 years,China,Asia
COMP-08749,Retail,Enterprise,15382,7360.94,2015,11,6-15 years,China,Asia
COMP-08750,Consulting,SME,772,436.4,2019,4,0-5 years,Philippines,Asia
COMP-08750,Consulting,SME,772,436.4,2019,5,0-5 years,Philippines,Asia
COMP-08750,Consulting,SME,772,436.4,2019,6,6-15 years,Philippines,Asia
COMP-08750,Consulting,SME,772,436.4,2019,7,6-15 years,Philippines,Asia
COMP-08751,Agriculture,SME,176,498.17,2002,21,16-30 years,Chile,South America
COMP-08751,Agriculture,SME,176,498.17,2002,22,16-30 years,Chile,South America
COMP-08751,Agriculture,SME,176,498.17,2002,23,16-30 years,Chile,South America
COMP-08751,Agriculture,SME,176,498.17,2002,24,16-30 years,Chile,South America
COMP-08752,Agriculture,Startup,83,32.38,1994,29,16-30 years,Australia,Oceania
COMP-08752,Agriculture,Startup,83,32.38,1994,30,16-30 years,Australia,Oceania
COMP-08752,Agriculture,Startup,83,32.38,1994,31,30+ years,Australia,Oceania
COMP-08752,Agriculture,Startup,83,32.38,1994,32,30+ years,Australia,Oceania
COMP-08753,Finance,Startup,45,34.73,2012,11,6-15 years,Singapore,Asia
COMP-08753,Finance,Startup,45,34.73,2012,12,6-15 years,Singapore,Asia
COMP-08753,Finance,Startup,45,34.73,2012,13,6-15 years,Singapore,Asia
COMP-08753,Finance,Startup,45,34.73,2012,14,6-15 years,Singapore,Asia
COMP-08754,Technology,SME,698,374.55,2020,3,0-5 years,South Korea,Asia
COMP-08754,Technology,SME,698,374.55,2020,4,0-5 years,South Korea,Asia
COMP-08754,Technology,SME,698,374.55,2020,5,0-5 years,South Korea,Asia
COMP-08754,Technology,SME,698,374.55,2020,6,6-15 years,South Korea,Asia
COMP-08755,Retail,Enterprise,12398,8245.92,2021,2,0-5 years,USA,North America
COMP-08755,Retail,Enterprise,12398,8245.92,2021,3,0-5 years,USA,North America
COMP-08755,Retail,Enterprise,12398,8245.92,2021,4,0-5 years,USA,North America
COMP-08755,Retail,Enterprise,12398,8245.92,2021,5,0-5 years,USA,North America
COMP-08756,Technology,Startup,17,14.54,1992,31,30+ years,Japan,Asia
COMP-08756,Technology,Startup,17,14.54,1992,32,30+ years,Japan,Asia
COMP-08756,Technology,Startup,17,14.54,1992,33,30+ years,Japan,Asia
COMP-08756,Technology,Startup,17,14.54,1992,34,30+ years,Japan,Asia
COMP-08757,Consulting,Startup,11,20.62,1996,27,16-30 years,Nigeria,Africa
COMP-08757,Consulting,Startup,11,20.62,1996,28,16-30 years,Nigeria,Africa
COMP-08757,Consulting,Startup,11,20.62,1996,29,16-30 years,Nigeria,Africa
COMP-08757,Consulting,Startup,11,20.62,1996,30,16-30 years,Nigeria,Africa
COMP-08758,Consulting,Startup,85,31.7,2011,12,6-15 years,Nigeria,Africa
COMP-08758,Consulting,Startup,85,31.7,2011,13,6-15 years,Nigeria,Africa
COMP-08758,Consulting,Startup,85,31.7,2011,14,6-15 years,Nigeria,Africa
COMP-08758,Consulting,Startup,85,31.7,2011,15,6-15 years,Nigeria,Africa
COMP-08759,Logistics,Startup,44,33.88,2004,19,16-30 years,Argentina,South America
COMP-08759,Logistics,Startup,44,33.88,2004,20,16-30 years,Argentina,South America
COMP-08759,Logistics,Startup,44,33.88,2004,21,16-30 years,Argentina,South America
COMP-08759,Logistics,Startup,44,33.88,2004,22,16-30 years,Argentina,South America
COMP-08760,Education,Startup,13,20.04,2020,3,0-5 years,Malaysia,Asia
COMP-08760,Education,Startup,13,20.04,2020,4,0-5 years,Malaysia,Asia
COMP-08760,Education,Startup,13,20.04,2020,5,0-5 years,Malaysia,Asia
COMP-08760,Education,Startup,13,20.04,2020,6,6-15 years,Malaysia,Asia
COMP-08761,Manufacturing,Startup,31,11.69,2005,18,16-30 years,Australia,Oceania
COMP-08761,Manufacturing,Startup,31,11.69,2005,19,16-30 years,Australia,Oceania
COMP-08761,Manufacturing,Startup,31,11.69,2005,20,16-30 years,Australia,Oceania
COMP-08761,Manufacturing,Startup,31,11.69,2005,21,16-30 years,Australia,Oceania
COMP-08762,Consulting,SME,656,266.29,1997,26,16-30 years,South Korea,Asia
COMP-08762,Consulting,SME,656,266.29,1997,27,16-30 years,South Korea,Asia
COMP-08762,Consulting,SME,656,266.29,1997,28,16-30 years,South Korea,Asia
COMP-08762,Consulting,SME,656,266.29,1997,29,16-30 years,South Korea,Asia
COMP-08763,Manufacturing,Enterprise,14172,9262.58,2020,3,0-5 years,Indonesia,Asia
COMP-08763,Manufacturing,Enterprise,14172,9262.58,2020,4,0-5 years,Indonesia,Asia
COMP-08763,Manufacturing,Enterprise,14172,9262.58,2020,5,0-5 years,Indonesia,Asia
COMP-08763,Manufacturing,Enterprise,14172,9262.58,2020,6,6-15 years,Indonesia,Asia
COMP-08764,Healthcare,SME,597,344.16,2003,20,16-30 years,UK,Europe
COMP-08764,Healthcare,SME,597,344.16,2003,21,16-30 years,UK,Europe
COMP-08764,Healthcare,SME,597,344.16,2003,22,16-30 years,UK,Europe
COMP-08764,Healthcare,SME,597,344.16,2003,23,16-30 years,UK,Europe
COMP-08765,Retail,SME,502,384.5,2011,12,6-15 years,Germany,Europe
COMP-08765,Retail,SME,502,384.5,2011,13,6-15 years,Germany,Europe
COMP-08765,Retail,SME,502,384.5,2011,14,6-15 years,Germany,Europe
COMP-08765,Retail,SME,502,384.5,2011,15,6-15 years,Germany,Europe
COMP-08766,Healthcare,SME,455,428.38,2000,23,16-30 years,Italy,Europe
COMP-08766,Healthcare,SME,455,428.38,2000,24,16-30 years,Italy,Europe
COMP-08766,Healthcare,SME,455,428.38,2000,25,16-30 years,Italy,Europe
COMP-08766,Healthcare,SME,455,428.38,2000,26,16-30 years,Italy,Europe
COMP-08767,Agriculture,Startup,93,44.48,1991,32,30+ years,Poland,Europe
COMP-08767,Agriculture,Startup,93,44.48,1991,33,30+ years,Poland,Europe
COMP-08767,Agriculture,Startup,93,44.48,1991,34,30+ years,Poland,Europe
COMP-08767,Agriculture,Startup,93,44.48,1991,35,30+ years,Poland,Europe
COMP-08768,Technology,Startup,62,43.81,2013,10,6-15 years,Spain,Europe
COMP-08768,Technology,Startup,62,43.81,2013,11,6-15 years,Spain,Europe
COMP-08768,Technology,Startup,62,43.81,2013,12,6-15 years,Spain,Europe
COMP-08768,Technology,Startup,62,43.81,2013,13,6-15 years,Spain,Europe
COMP-08769,Agriculture,Startup,81,6.48,2019,4,0-5 years,Singapore,Asia
COMP-08769,Agriculture,Startup,81,6.48,2019,5,0-5 years,Singapore,Asia
COMP-08769,Agriculture,Startup,81,6.48,2019,6,6-15 years,Singapore,Asia
COMP-08769,Agriculture,Startup,81,6.48,2019,7,6-15 years,Singapore,Asia
COMP-08770,Healthcare,SME,478,320.3,2013,10,6-15 years,China,Asia
COMP-08770,Healthcare,SME,478,320.3,2013,11,6-15 years,China,Asia
COMP-08770,Healthcare,SME,478,320.3,2013,12,6-15 years,China,Asia
COMP-08770,Healthcare,SME,478,320.3,2013,13,6-15 years,China,Asia
COMP-08771,Retail,Startup,89,6.16,2001,22,16-30 years,Egypt,Africa
COMP-08771,Retail,Startup,89,6.16,2001,23,16-30 years,Egypt,Africa
COMP-08771,Retail,Startup,89,6.16,2001,24,16-30 years,Egypt,Africa
COMP-08771,Retail,Startup,89,6.16,2001,25,16-30 years,Egypt,Africa
COMP-08772,Agriculture,Enterprise,3029,8996.84,1996,27,16-30 years,UK,Europe
COMP-08772,Agriculture,Enterprise,3029,8996.84,1996,28,16-30 years,UK,Europe
COMP-08772,Agriculture,Enterprise,3029,8996.84,1996,29,16-30 years,UK,Europe
COMP-08772,Agriculture,Enterprise,3029,8996.84,1996,30,16-30 years,UK,Europe
COMP-08773,Manufacturing,Startup,52,39.8,2021,2,0-5 years,South Africa,Africa
COMP-08773,Manufacturing,Startup,52,39.8,2021,3,0-5 years,South Africa,Africa
COMP-08773,Manufacturing,Startup,52,39.8,2021,4,0-5 years,South Africa,Africa
COMP-08773,Manufacturing,Startup,52,39.8,2021,5,0-5 years,South Africa,Africa
COMP-08774,Technology,Startup,93,12.47,2013,10,6-15 years,Philippines,Asia
COMP-08774,Technology,Startup,93,12.47,2013,11,6-15 years,Philippines,Asia
COMP-08774,Technology,Startup,93,12.47,2013,12,6-15 years,Philippines,Asia
COMP-08774,Technology,Startup,93,12.47,2013,13,6-15 years,Philippines,Asia
COMP-08775,Manufacturing,SME,932,148.35,2017,6,6-15 years,Colombia,South America
COMP-08775,Manufacturing,SME,932,148.35,2017,7,6-15 years,Colombia,South America
COMP-08775,Manufacturing,SME,932,148.35,2017,8,6-15 years,Colombia,South America
COMP-08775,Manufacturing,SME,932,148.35,2017,9,6-15 years,Colombia,South America
COMP-08776,Logistics,SME,709,149.99,2013,10,6-15 years,Malaysia,Asia
COMP-08776,Logistics,SME,709,149.99,2013,11,6-15 years,Malaysia,Asia
COMP-08776,Logistics,SME,709,149.99,2013,12,6-15 years,Malaysia,Asia
COMP-08776,Logistics,SME,709,149.99,2013,13,6-15 years,Malaysia,Asia
COMP-08777,Education,Startup,55,45.5,1999,24,16-30 years,South Africa,Africa
COMP-08777,Education,Startup,55,45.5,1999,25,16-30 years,South Africa,Africa
COMP-08777,Education,Startup,55,45.5,1999,26,16-30 years,South Africa,Africa
COMP-08777,Education,Startup,55,45.5,1999,27,16-30 years,South Africa,Africa
COMP-08778,Finance,Startup,59,24.61,2002,21,16-30 years,Argentina,South America
COMP-08778,Finance,Startup,59,24.61,2002,22,16-30 years,Argentina,South America
COMP-08778,Finance,Startup,59,24.61,2002,23,16-30 years,Argentina,South America
COMP-08778,Finance,Startup,59,24.61,2002,24,16-30 years,Argentina,South America
COMP-08779,Retail,Enterprise,12900,9361.36,2009,14,6-15 years,Italy,Europe
COMP-08779,Retail,Enterprise,12900,9361.36,2009,15,6-15 years,Italy,Europe
COMP-08779,Retail,Enterprise,12900,9361.36,2009,16,16-30 years,Italy,Europe
COMP-08779,Retail,Enterprise,12900,9361.36,2009,17,16-30 years,Italy,Europe
COMP-08780,Agriculture,Startup,43,6.73,2007,16,16-30 years,Canada,North America
COMP-08780,Agriculture,Startup,43,6.73,2007,17,16-30 years,Canada,North America
COMP-08780,Agriculture,Startup,43,6.73,2007,18,16-30 years,Canada,North America
COMP-08780,Agriculture,Startup,43,6.73,2007,19,16-30 years,Canada,North America
COMP-08781,Technology,Enterprise,19145,6159.86,2005,18,16-30 years,Nigeria,Africa
COMP-08781,Technology,Enterprise,19145,6159.86,2005,19,16-30 years,Nigeria,Africa
COMP-08781,Technology,Enterprise,19145,6159.86,2005,20,16-30 years,Nigeria,Africa
COMP-08781,Technology,Enterprise,19145,6159.86,2005,21,16-30 years,Nigeria,Africa
COMP-08782,Consulting,SME,610,435.58,1990,33,30+ years,USA,North America
COMP-08782,Consulting,SME,610,435.58,1990,34,30+ years,USA,North America
COMP-08782,Consulting,SME,610,435.58,1990,35,30+ years,USA,North America
COMP-08782,Consulting,SME,610,435.58,1990,36,30+ years,USA,North America
COMP-08783,Consulting,SME,202,199.8,1993,30,16-30 years,India,Asia
COMP-08783,Consulting,SME,202,199.8,1993,31,30+ years,India,Asia
COMP-08783,Consulting,SME,202,199.8,1993,32,30+ years,India,Asia
COMP-08783,Consulting,SME,202,199.8,1993,33,30+ years,India,Asia
COMP-08784,Healthcare,SME,442,223.96,1999,24,16-30 years,Sweden,Europe
COMP-08784,Healthcare,SME,442,223.96,1999,25,16-30 years,Sweden,Europe
COMP-08784,Healthcare,SME,442,223.96,1999,26,16-30 years,Sweden,Europe
COMP-08784,Healthcare,SME,442,223.96,1999,27,16-30 years,Sweden,Europe
COMP-08785,Logistics,SME,895,482.25,1991,32,30+ years,Italy,Europe
COMP-08785,Logistics,SME,895,482.25,1991,33,30+ years,Italy,Europe
COMP-08785,Logistics,SME,895,482.25,1991,34,30+ years,Italy,Europe
COMP-08785,Logistics,SME,895,482.25,1991,35,30+ years,Italy,Europe
COMP-08786,Agriculture,Enterprise,7647,730.56,2012,11,6-15 years,Italy,Europe
COMP-08786,Agriculture,Enterprise,7647,730.56,2012,12,6-15 years,Italy,Europe
COMP-08786,Agriculture,Enterprise,7647,730.56,2012,13,6-15 years,Italy,Europe
COMP-08786,Agriculture,Enterprise,7647,730.56,2012,14,6-15 years,Italy,Europe
COMP-08787,Logistics,SME,729,430.55,2003,20,16-30 years,France,Europe
COMP-08787,Logistics,SME,729,430.55,2003,21,16-30 years,France,Europe
COMP-08787,Logistics,SME,729,430.55,2003,22,16-30 years,France,Europe
COMP-08787,Logistics,SME,729,430.55,2003,23,16-30 years,France,Europe
COMP-08788,Finance,Enterprise,18174,6521.53,2016,7,6-15 years,Spain,Europe
COMP-08788,Finance,Enterprise,18174,6521.53,2016,8,6-15 years,Spain,Europe
COMP-08788,Finance,Enterprise,18174,6521.53,2016,9,6-15 years,Spain,Europe
COMP-08788,Finance,Enterprise,18174,6521.53,2016,10,6-15 years,Spain,Europe
COMP-08789,Manufacturing,Startup,10,42.39,1997,26,16-30 years,South Africa,Africa
COMP-08789,Manufacturing,Startup,10,42.39,1997,27,16-30 years,South Africa,Africa
COMP-08789,Manufacturing,Startup,10,42.39,1997,28,16-30 years,South Africa,Africa
COMP-08789,Manufacturing,Startup,10,42.39,1997,29,16-30 years,South Africa,Africa
COMP-08790,Finance,Startup,37,5.52,2009,14,6-15 years,Italy,Europe
COMP-08790,Finance,Startup,37,5.52,2009,15,6-15 years,Italy,Europe
COMP-08790,Finance,Startup,37,5.52,2009,16,16-30 years,Italy,Europe
COMP-08790,Finance,Startup,37,5.52,2009,17,16-30 years,Italy,Europe
COMP-08791,Consulting,Startup,37,5.91,1992,31,30+ years,Colombia,South America
COMP-08791,Consulting,Startup,37,5.91,1992,32,30+ years,Colombia,South America
COMP-08791,Consulting,Startup,37,5.91,1992,33,30+ years,Colombia,South America
COMP-08791,Consulting,Startup,37,5.91,1992,34,30+ years,Colombia,South America
COMP-08792,Agriculture,Startup,11,20.03,2006,17,16-30 years,Argentina,South America
COMP-08792,Agriculture,Startup,11,20.03,2006,18,16-30 years,Argentina,South America
COMP-08792,Agriculture,Startup,11,20.03,2006,19,16-30 years,Argentina,South America
COMP-08792,Agriculture,Startup,11,20.03,2006,20,16-30 years,Argentina,South America
COMP-08793,Retail,SME,604,79.8,2016,7,6-15 years,Sweden,Europe
COMP-08793,Retail,SME,604,79.8,2016,8,6-15 years,Sweden,Europe
COMP-08793,Retail,SME,604,79.8,2016,9,6-15 years,Sweden,Europe
COMP-08793,Retail,SME,604,79.8,2016,10,6-15 years,Sweden,Europe
COMP-08794,Finance,Startup,37,37.25,2018,5,0-5 years,Italy,Europe
COMP-08794,Finance,Startup,37,37.25,2018,6,6-15 years,Italy,Europe
COMP-08794,Finance,Startup,37,37.25,2018,7,6-15 years,Italy,Europe
COMP-08794,Finance,Startup,37,37.25,2018,8,6-15 years,Italy,Europe
COMP-08795,Education,SME,344,59.61,2021,2,0-5 years,Vietnam,Asia
COMP-08795,Education,SME,344,59.61,2021,3,0-5 years,Vietnam,Asia
COMP-08795,Education,SME,344,59.61,2021,4,0-5 years,Vietnam,Asia
COMP-08795,Education,SME,344,59.61,2021,5,0-5 years,Vietnam,Asia
COMP-08796,Manufacturing,SME,862,386.73,1990,33,30+ years,India,Asia
COMP-08796,Manufacturing,SME,862,386.73,1990,34,30+ years,India,Asia
COMP-08796,Manufacturing,SME,862,386.73,1990,35,30+ years,India,Asia
COMP-08796,Manufacturing,SME,862,386.73,1990,36,30+ years,India,Asia
COMP-08797,Finance,Startup,98,37.59,2021,2,0-5 years,Chile,South America
COMP-08797,Finance,Startup,98,37.59,2021,3,0-5 years,Chile,South America
COMP-08797,Finance,Startup,98,37.59,2021,4,0-5 years,Chile,South America
COMP-08797,Finance,Startup,98,37.59,2021,5,0-5 years,Chile,South America
COMP-08798,Technology,Startup,96,49.47,2011,12,6-15 years,India,Asia
COMP-08798,Technology,Startup,96,49.47,2011,13,6-15 years,India,Asia
COMP-08798,Technology,Startup,96,49.47,2011,14,6-15 years,India,Asia
COMP-08798,Technology,Startup,96,49.47,2011,15,6-15 years,India,Asia
COMP-08799,Healthcare,SME,412,203.69,2012,11,6-15 years,Brazil,South America
COMP-08799,Healthcare,SME,412,203.69,2012,12,6-15 years,Brazil,South America
COMP-08799,Healthcare,SME,412,203.69,2012,13,6-15 years,Brazil,South America
COMP-08799,Healthcare,SME,412,203.69,2012,14,6-15 years,Brazil,South America
COMP-08800,Retail,Startup,53,45.18,2011,12,6-15 years,Sweden,Europe
COMP-08800,Retail,Startup,53,45.18,2011,13,6-15 years,Sweden,Europe
COMP-08800,Retail,Startup,53,45.18,2011,14,6-15 years,Sweden,Europe
COMP-08800,Retail,Startup,53,45.18,2011,15,6-15 years,Sweden,Europe
COMP-08801,Technology,SME,147,214.77,2022,1,0-5 years,China,Asia
COMP-08801,Technology,SME,147,214.77,2022,2,0-5 years,China,Asia
COMP-08801,Technology,SME,147,214.77,2022,3,0-5 years,China,Asia
COMP-08801,Technology,SME,147,214.77,2022,4,0-5 years,China,Asia
COMP-08802,Retail,Startup,33,21.92,2008,15,6-15 years,Colombia,South America
COMP-08802,Retail,Startup,33,21.92,2008,16,16-30 years,Colombia,South America
COMP-08802,Retail,Startup,33,21.92,2008,17,16-30 years,Colombia,South America
COMP-08802,Retail,Startup,33,21.92,2008,18,16-30 years,Colombia,South America
COMP-08803,Education,SME,290,166.67,2009,14,6-15 years,Spain,Europe
COMP-08803,Education,SME,290,166.67,2009,15,6-15 years,Spain,Europe
COMP-08803,Education,SME,290,166.67,2009,16,16-30 years,Spain,Europe
COMP-08803,Education,SME,290,166.67,2009,17,16-30 years,Spain,Europe
COMP-08804,Technology,Startup,67,14.42,2018,5,0-5 years,Germany,Europe
COMP-08804,Technology,Startup,67,14.42,2018,6,6-15 years,Germany,Europe
COMP-08804,Technology,Startup,67,14.42,2018,7,6-15 years,Germany,Europe
COMP-08804,Technology,Startup,67,14.42,2018,8,6-15 years,Germany,Europe
COMP-08805,Healthcare,Enterprise,8939,5715.05,2010,13,6-15 years,Italy,Europe
COMP-08805,Healthcare,Enterprise,8939,5715.05,2010,14,6-15 years,Italy,Europe
COMP-08805,Healthcare,Enterprise,8939,5715.05,2010,15,6-15 years,Italy,Europe
COMP-08805,Healthcare,Enterprise,8939,5715.05,2010,16,16-30 years,Italy,Europe
COMP-08806,Finance,SME,239,426.95,1991,32,30+ years,South Korea,Asia
COMP-08806,Finance,SME,239,426.95,1991,33,30+ years,South Korea,Asia
COMP-08806,Finance,SME,239,426.95,1991,34,30+ years,South Korea,Asia
COMP-08806,Finance,SME,239,426.95,1991,35,30+ years,South Korea,Asia
COMP-08807,Finance,Startup,56,36.81,2009,14,6-15 years,Nigeria,Africa
COMP-08807,Finance,Startup,56,36.81,2009,15,6-15 years,Nigeria,Africa
COMP-08807,Finance,Startup,56,36.81,2009,16,16-30 years,Nigeria,Africa
COMP-08807,Finance,Startup,56,36.81,2009,17,16-30 years,Nigeria,Africa
COMP-08808,Technology,SME,640,489.45,2003,20,16-30 years,Germany,Europe
COMP-08808,Technology,SME,640,489.45,2003,21,16-30 years,Germany,Europe
COMP-08808,Technology,SME,640,489.45,2003,22,16-30 years,Germany,Europe
COMP-08808,Technology,SME,640,489.45,2003,23,16-30 years,Germany,Europe
COMP-08809,Manufacturing,Startup,67,18.5,2001,22,16-30 years,Malaysia,Asia
COMP-08809,Manufacturing,Startup,67,18.5,2001,23,16-30 years,Malaysia,Asia
COMP-08809,Manufacturing,Startup,67,18.5,2001,24,16-30 years,Malaysia,Asia
COMP-08809,Manufacturing,Startup,67,18.5,2001,25,16-30 years,Malaysia,Asia
