response_id,company_id,survey_year,quarter,ai_training_hours,ai_maturity_score,ai_failure_rate,ai_risk_management_score
59530,COMP-03721,2025,Q2,25.56,0.356,29.67,47
59531,COMP-03721,2025,Q3,45.08,0.529,28.73,68
59532,COMP-03721,2025,Q4,19.95,0.344,34.06,49
59533,COMP-03721,2026,Q1,22.61,0.252,28.23,49
59534,COMP-03721,2026,Q2,27.02,0.226,31.21,55
59535,COMP-03721,2026,Q3,34.69,0.435,24.3,62
59536,COMP-03721,2026,Q4,28.84,0.335,24.06,73
59537,COMP-03722,2023,Q1,30.03,0.388,21.43,62
59538,COMP-03722,2023,Q2,19.5,0.312,28.46,51
59539,COMP-03722,2023,Q3,50.6,0.577,11.85,50
59540,COMP-03722,2023,Q4,39.46,0.465,18.47,53
59541,COMP-03722,2024,Q1,18.56,0.261,25.17,60
59542,COMP-03722,2024,Q2,63.1,0.675,19.79,69
59543,COMP-03722,2024,Q3,32.45,0.433,23.03,59
59544,COMP-03722,2024,Q4,37.66,0.432,25.61,54
59545,COMP-03722,2025,Q1,40.62,0.473,23.96,72
59546,COMP-03722,2025,Q2,28.65,0.401,19.16,62
59548,COMP-03722,2025,Q4,33.09,0.675,20.39,77
59549,COMP-03722,2026,Q1,28.16,0.533,22.4,69
59550,COMP-03722,2026,Q2,57.43,0.605,22.49,71
59552,COMP-03722,2026,Q4,50.85,0.546,19.52,65
59553,COMP-03723,2023,Q1,52.8,0.534,13.97,72
59554,COMP-03723,2023,Q2,60.77,0.617,13.01,75
59555,COMP-03723,2023,Q3,28.1,0.315,23.0,50
59556,COMP-03723,2023,Q4,20.48,0.36,19.19,46
59557,COMP-03723,2024,Q1,39.38,0.535,26.32,73
59559,COMP-03723,2024,Q3,36.87,0.314,29.08,69
59560,COMP-03723,2024,Q4,28.1,0.412,21.8,51
59561,COMP-03723,2025,Q1,44.73,0.441,11.11,55
59562,COMP-03723,2025,Q2,36.28,0.388,21.95,56
59563,COMP-03723,2025,Q3,45.56,0.453,19.84,56
59564,COMP-03723,2025,Q4,57.24,0.493,12.21,51
59565,COMP-03723,2026,Q1,50.63,0.582,17.13,83
59566,COMP-03723,2026,Q2,48.67,0.518,15.47,66
59567,COMP-03723,2026,Q3,44.53,0.493,13.04,63
59569,COMP-03724,2023,Q1,18.05,0.163,28.81,58
59570,COMP-03724,2023,Q2,10.09,0.141,32.07,64
59571,COMP-03724,2023,Q3,20.93,0.208,30.82,56
59572,COMP-03724,2023,Q4,0.6,0.243,32.85,57
59573,COMP-03724,2024,Q1,20.56,0.173,28.32,53
59574,COMP-03724,2024,Q2,36.88,0.304,21.66,67
59575,COMP-03724,2024,Q3,35.68,0.349,23.63,55
59576,COMP-03724,2024,Q4,23.18,0.291,30.44,58
59577,COMP-03724,2025,Q1,10.3,0.242,40.0,61
59578,COMP-03724,2025,Q2,33.36,0.22,29.1,40
59579,COMP-03724,2025,Q3,17.12,0.217,31.01,56
59580,COMP-03724,2025,Q4,34.5,0.35,22.91,54
59581,COMP-03724,2026,Q1,15.59,0.186,25.44,47
59582,COMP-03724,2026,Q2,16.97,0.258,16.91,68
59583,COMP-03724,2026,Q3,24.6,0.243,40.0,63
59584,COMP-03724,2026,Q4,20.97,0.314,30.54,56
59585,COMP-03725,2023,Q1,45.99,0.394,22.39,68
59586,COMP-03725,2023,Q2,11.88,0.226,35.14,50
59587,COMP-03725,2023,Q3,10.82,0.172,34.48,57
59588,COMP-03725,2023,Q4,19.71,0.302,39.82,70
59589,COMP-03725,2024,Q1,16.68,0.122,26.06,59
59590,COMP-03725,2024,Q2,20.3,0.219,35.46,53
59591,COMP-03725,2024,Q3,8.18,0.194,38.71,56
59592,COMP-03725,2024,Q4,24.43,0.223,29.05,43
59593,COMP-03725,2025,Q1,24.9,0.341,33.9,64
59594,COMP-03725,2025,Q2,1.18,0.202,30.39,50
59595,COMP-03725,2025,Q3,19.06,0.257,30.82,58
59596,COMP-03725,2025,Q4,10.35,0.228,40.0,52
59597,COMP-03725,2026,Q1,26.34,0.215,23.06,59
59598,COMP-03725,2026,Q2,28.79,0.356,30.76,51
59599,COMP-03725,2026,Q3,15.6,0.285,27.76,50
59600,COMP-03725,2026,Q4,29.42,0.312,35.68,57
59601,COMP-03726,2023,Q1,29.36,0.516,23.45,60
59602,COMP-03726,2023,Q2,35.14,0.385,23.75,54
59603,COMP-03726,2023,Q3,48.38,0.619,10.84,79
59604,COMP-03726,2023,Q4,57.42,0.665,1.22,72
59605,COMP-03726,2024,Q1,41.9,0.497,24.99,74
59606,COMP-03726,2024,Q2,26.55,0.385,21.66,55
59607,COMP-03726,2024,Q3,35.6,0.576,17.07,53
59608,COMP-03726,2024,Q4,31.82,0.481,25.98,61
59609,COMP-03726,2025,Q1,28.77,0.502,25.64,64
59610,COMP-03726,2025,Q2,30.26,0.455,19.93,44
59611,COMP-03726,2025,Q3,37.05,0.558,20.91,72
59612,COMP-03726,2025,Q4,28.16,0.441,25.16,65
59613,COMP-03726,2026,Q1,31.7,0.429,15.3,46
59614,COMP-03726,2026,Q2,41.34,0.513,19.83,62
59615,COMP-03726,2026,Q3,28.15,0.381,26.27,78
59616,COMP-03726,2026,Q4,31.9,0.487,24.98,63
59617,COMP-03727,2023,Q1,44.65,0.588,19.5,72
59618,COMP-03727,2023,Q2,40.03,0.636,17.62,77
59619,COMP-03727,2023,Q3,34.06,0.519,10.01,68
59620,COMP-03727,2023,Q4,18.29,0.213,28.23,66
59621,COMP-03727,2024,Q1,16.2,0.448,27.45,72
59622,COMP-03727,2024,Q2,29.34,0.486,16.67,66
59623,COMP-03727,2024,Q3,41.22,0.637,16.83,75
59624,COMP-03727,2024,Q4,38.49,0.533,20.03,81
59626,COMP-03727,2025,Q2,35.87,0.518,21.4,70
59627,COMP-03727,2025,Q3,51.03,0.74,10.75,82
59628,COMP-03727,2025,Q4,14.71,0.359,33.96,59
59629,COMP-03727,2026,Q1,27.91,0.364,24.47,59
59630,COMP-03727,2026,Q2,50.24,0.651,9.38,69
59631,COMP-03727,2026,Q3,53.72,0.652,10.88,72
59632,COMP-03727,2026,Q4,44.76,0.542,13.82,60
59633,COMP-03728,2023,Q1,46.44,0.558,13.24,73
59634,COMP-03728,2023,Q2,31.42,0.464,22.37,55
59635,COMP-03728,2023,Q3,22.49,0.472,29.13,74
59636,COMP-03728,2023,Q4,15.81,0.209,26.5,55
59637,COMP-03728,2024,Q1,45.64,0.629,11.35,71
59638,COMP-03728,2024,Q2,39.3,0.519,19.58,66
59639,COMP-03728,2024,Q3,28.79,0.472,22.95,67
59640,COMP-03728,2024,Q4,39.6,0.597,11.29,53
59641,COMP-03728,2025,Q1,53.99,0.631,16.32,69
59642,COMP-03728,2025,Q2,30.87,0.48,14.62,74
59643,COMP-03728,2025,Q3,42.71,0.596,23.17,65
59644,COMP-03728,2025,Q4,45.13,0.581,28.72,58
59645,COMP-03728,2026,Q1,40.62,0.621,13.62,67
59646,COMP-03728,2026,Q2,31.92,0.436,22.4,60
59647,COMP-03728,2026,Q3,29.98,0.396,27.95,79
59648,COMP-03728,2026,Q4,46.86,0.655,10.25,79
59649,COMP-03729,2023,Q1,18.52,0.188,27.19,46
59650,COMP-03729,2023,Q2,24.92,0.41,26.4,85
59651,COMP-03729,2023,Q3,26.55,0.352,15.72,65
59652,COMP-03729,2023,Q4,43.46,0.468,23.44,65
59653,COMP-03729,2024,Q1,31.36,0.365,18.43,63
59654,COMP-03729,2024,Q2,20.68,0.335,19.31,54
59655,COMP-03729,2024,Q3,18.79,0.28,32.51,68
59656,COMP-03729,2024,Q4,57.99,0.601,12.57,84
59657,COMP-03729,2025,Q1,39.05,0.507,12.85,57
59658,COMP-03729,2025,Q2,40.22,0.324,31.91,58
59660,COMP-03729,2025,Q4,22.35,0.401,18.18,53
59661,COMP-03729,2026,Q1,46.26,0.419,8.98,64
59662,COMP-03729,2026,Q2,37.98,0.608,19.57,68
59663,COMP-03729,2026,Q3,44.92,0.503,20.3,59
59664,COMP-03729,2026,Q4,44.38,0.59,21.47,68
59665,COMP-03730,2023,Q1,6.16,0.096,31.33,54
59666,COMP-03730,2023,Q2,14.12,0.284,21.94,55
59667,COMP-03730,2023,Q3,15.92,0.241,28.09,53
59668,COMP-03730,2023,Q4,16.85,0.3,28.35,56
59669,COMP-03730,2024,Q1,37.13,0.547,18.17,58
59670,COMP-03730,2024,Q2,21.31,0.406,39.53,55
59671,COMP-03730,2024,Q3,57.03,0.55,23.62,78
59672,COMP-03730,2024,Q4,6.38,0.163,40.0,40
59673,COMP-03730,2025,Q1,40.1,0.456,20.53,57
59674,COMP-03730,2025,Q2,34.98,0.307,26.15,60
59675,COMP-03730,2025,Q3,29.71,0.203,17.07,71
59676,COMP-03730,2025,Q4,20.37,0.248,32.67,54
59678,COMP-03730,2026,Q2,17.75,0.231,36.72,40
59679,COMP-03730,2026,Q3,33.55,0.512,17.95,63
59680,COMP-03730,2026,Q4,40.01,0.414,19.68,65
59681,COMP-03731,2023,Q1,36.9,0.491,23.1,51
59682,COMP-03731,2023,Q2,37.47,0.493,7.69,66
59683,COMP-03731,2023,Q3,42.74,0.529,22.97,57
59684,COMP-03731,2023,Q4,42.65,0.582,22.99,64
59685,COMP-03731,2024,Q1,31.5,0.535,19.95,71
59686,COMP-03731,2024,Q2,35.22,0.469,29.59,64
59687,COMP-03731,2024,Q3,37.77,0.522,27.0,60
59688,COMP-03731,2024,Q4,52.52,0.6,13.1,64
59689,COMP-03731,2025,Q1,35.17,0.304,24.4,53
59690,COMP-03731,2025,Q2,46.29,0.56,24.4,67
59691,COMP-03731,2025,Q3,53.53,0.667,13.96,59
59692,COMP-03731,2025,Q4,50.04,0.521,8.96,70
59693,COMP-03731,2026,Q1,34.57,0.494,18.22,73
59694,COMP-03731,2026,Q2,29.2,0.409,21.83,64
59695,COMP-03731,2026,Q3,35.66,0.437,22.36,61
59696,COMP-03731,2026,Q4,46.39,0.502,26.97,74
59697,COMP-03732,2023,Q1,29.25,0.387,20.15,62
59698,COMP-03732,2023,Q2,16.06,0.277,29.72,56
59699,COMP-03732,2023,Q3,15.2,0.259,30.21,65
59700,COMP-03732,2023,Q4,7.82,0.16,35.49,40
59701,COMP-03732,2024,Q1,19.04,0.253,39.23,41
59702,COMP-03732,2024,Q2,34.94,0.353,20.13,51
59703,COMP-03732,2024,Q3,23.37,0.254,25.14,57
59704,COMP-03732,2024,Q4,22.39,0.308,32.1,52
59705,COMP-03732,2025,Q1,30.84,0.357,24.81,65
59706,COMP-03732,2025,Q2,22.49,0.278,23.02,47
59707,COMP-03732,2025,Q3,30.93,0.409,25.3,60
59708,COMP-03732,2025,Q4,20.93,0.236,36.11,52
59709,COMP-03732,2026,Q1,13.9,0.295,26.42,60
59710,COMP-03732,2026,Q2,30.95,0.417,24.86,65
59711,COMP-03732,2026,Q3,43.34,0.393,18.68,65
59713,COMP-03733,2023,Q1,24.05,0.247,34.05,50
59714,COMP-03733,2023,Q2,39.73,0.472,19.41,61
59715,COMP-03733,2023,Q3,39.82,0.436,17.78,47
59716,COMP-03733,2023,Q4,25.17,0.266,28.33,47
59717,COMP-03733,2024,Q1,27.76,0.379,28.6,69
59718,COMP-03733,2024,Q2,47.99,0.528,30.69,72
59719,COMP-03733,2024,Q3,27.86,0.409,23.17,40
59720,COMP-03733,2024,Q4,47.25,0.518,18.05,55
59721,COMP-03733,2025,Q1,12.55,0.252,36.94,40
59722,COMP-03733,2025,Q2,29.65,0.424,28.83,64
59724,COMP-03733,2025,Q4,39.28,0.526,9.94,60
59725,COMP-03733,2026,Q1,21.69,0.262,19.55,46
59726,COMP-03733,2026,Q2,49.84,0.43,20.36,67
59727,COMP-03733,2026,Q3,41.82,0.47,11.71,76
59728,COMP-03733,2026,Q4,25.36,0.246,23.95,73
59729,COMP-03734,2023,Q1,21.29,0.19,28.2,40
59730,COMP-03734,2023,Q2,28.78,0.312,26.17,47
59731,COMP-03734,2023,Q3,30.28,0.329,31.76,55
59732,COMP-03734,2023,Q4,16.33,0.175,24.85,60
59733,COMP-03734,2024,Q1,18.56,0.364,25.32,48
59734,COMP-03734,2024,Q2,6.02,0.238,40.0,52
59735,COMP-03734,2024,Q3,24.02,0.26,33.88,66
59737,COMP-03734,2025,Q1,22.52,0.197,34.57,56
59738,COMP-03734,2025,Q2,27.6,0.328,24.77,55
59739,COMP-03734,2025,Q3,19.92,0.278,24.21,64
59740,COMP-03734,2025,Q4,27.31,0.274,21.49,54
59741,COMP-03734,2026,Q1,15.38,0.179,37.12,50
59742,COMP-03734,2026,Q2,12.43,0.169,38.65,54
59743,COMP-03734,2026,Q3,1.98,0.092,40.0,53
59744,COMP-03734,2026,Q4,25.16,0.188,24.9,61
59745,COMP-03735,2023,Q1,21.17,0.379,36.34,63
59746,COMP-03735,2023,Q2,27.64,0.354,19.51,63
59747,COMP-03735,2023,Q3,12.96,0.373,34.7,64
59748,COMP-03735,2023,Q4,26.43,0.348,26.25,65
59749,COMP-03735,2024,Q1,23.3,0.324,27.51,69
59750,COMP-03735,2024,Q2,20.76,0.221,28.28,48
59751,COMP-03735,2024,Q3,47.73,0.507,15.36,70
59752,COMP-03735,2024,Q4,20.83,0.482,21.84,58
59753,COMP-03735,2025,Q1,29.39,0.262,30.37,61
59754,COMP-03735,2025,Q2,18.21,0.168,34.73,51
59756,COMP-03735,2025,Q4,23.63,0.422,22.94,66
59757,COMP-03735,2026,Q1,25.32,0.319,24.46,66
59758,COMP-03735,2026,Q2,24.82,0.249,24.66,47
59759,COMP-03735,2026,Q3,28.0,0.261,25.25,77
59760,COMP-03735,2026,Q4,28.69,0.423,25.59,64
59761,COMP-03736,2023,Q1,45.75,0.459,8.2,62
59762,COMP-03736,2023,Q2,11.58,0.193,39.99,61
59763,COMP-03736,2023,Q3,26.9,0.324,33.5,60
59764,COMP-03736,2023,Q4,28.75,0.307,21.23,65
59765,COMP-03736,2024,Q1,19.48,0.312,34.27,72
59768,COMP-03736,2024,Q4,23.2,0.179,33.22,58
59769,COMP-03736,2025,Q1,13.12,0.253,39.51,67
59770,COMP-03736,2025,Q2,1.92,0.225,36.24,64
59771,COMP-03736,2025,Q3,36.23,0.26,21.8,51
59772,COMP-03736,2025,Q4,21.24,0.362,30.17,63
59773,COMP-03736,2026,Q1,29.06,0.304,23.62,59
59774,COMP-03736,2026,Q2,24.66,0.242,33.15,83
59775,COMP-03736,2026,Q3,20.05,0.305,26.14,60
59776,COMP-03736,2026,Q4,15.24,0.23,35.63,60
59777,COMP-03737,2023,Q1,20.07,0.219,25.29,62
59778,COMP-03737,2023,Q2,14.13,0.237,34.56,48
59780,COMP-03737,2023,Q4,0.81,0.183,39.44,65
59781,COMP-03737,2024,Q1,0.0,0.103,34.18,48
59782,COMP-03737,2024,Q2,35.14,0.386,14.66,68
59783,COMP-03737,2024,Q3,24.05,0.429,33.84,50
59784,COMP-03737,2024,Q4,15.72,0.205,28.76,57
59785,COMP-03737,2025,Q1,29.69,0.343,19.21,62
59786,COMP-03737,2025,Q2,7.09,0.132,40.0,58
59787,COMP-03737,2025,Q3,24.09,0.284,19.73,63
59788,COMP-03737,2025,Q4,0.0,0.133,34.74,53
59789,COMP-03737,2026,Q1,20.04,0.238,27.49,67
59790,COMP-03737,2026,Q2,21.59,0.17,31.27,45
59791,COMP-03737,2026,Q3,47.09,0.5,23.73,56
59792,COMP-03737,2026,Q4,19.23,0.214,25.37,57
59793,COMP-03738,2023,Q1,26.95,0.256,29.07,62
59794,COMP-03738,2023,Q2,9.69,0.266,37.51,57
59795,COMP-03738,2023,Q3,35.61,0.477,29.57,66
59796,COMP-03738,2023,Q4,44.58,0.411,26.59,50
59797,COMP-03738,2024,Q1,38.22,0.46,15.72,54
59798,COMP-03738,2024,Q2,30.57,0.395,23.74,72
59799,COMP-03738,2024,Q3,40.87,0.545,20.9,79
59800,COMP-03738,2024,Q4,35.88,0.425,19.16,76
59801,COMP-03738,2025,Q1,30.2,0.409,29.18,72
59802,COMP-03738,2025,Q2,42.56,0.468,19.42,61
59803,COMP-03738,2025,Q3,25.94,0.478,32.95,58
59804,COMP-03738,2025,Q4,30.33,0.491,17.89,51
59805,COMP-03738,2026,Q1,50.04,0.643,11.27,67
59806,COMP-03738,2026,Q2,39.28,0.29,21.78,75
59807,COMP-03738,2026,Q3,34.39,0.353,25.69,65
59809,COMP-03739,2023,Q1,45.54,0.59,21.05,76
59810,COMP-03739,2023,Q2,32.67,0.395,26.43,57
59811,COMP-03739,2023,Q3,43.78,0.549,18.24,56
59812,COMP-03739,2023,Q4,28.8,0.362,24.88,70
59813,COMP-03739,2024,Q1,41.03,0.394,22.18,65
59814,COMP-03739,2024,Q2,30.69,0.56,18.04,68
59815,COMP-03739,2024,Q3,40.39,0.5,12.37,52
59816,COMP-03739,2024,Q4,45.68,0.503,19.05,64
59817,COMP-03739,2025,Q1,32.3,0.589,16.11,72
59818,COMP-03739,2025,Q2,33.69,0.351,25.0,67
59819,COMP-03739,2025,Q3,34.38,0.351,28.6,57
59820,COMP-03739,2025,Q4,26.24,0.309,26.93,80
59821,COMP-03739,2026,Q1,43.43,0.541,8.38,65
59823,COMP-03739,2026,Q3,16.85,0.445,30.97,52
59824,COMP-03739,2026,Q4,29.88,0.464,22.3,72
59825,COMP-03740,2023,Q1,5.59,0.074,33.09,65
59826,COMP-03740,2023,Q2,0.0,0.048,31.95,40
59827,COMP-03740,2023,Q3,20.46,0.198,22.05,41
59828,COMP-03740,2023,Q4,2.56,0.189,30.31,63
59829,COMP-03740,2024,Q1,19.55,0.175,27.91,41
59830,COMP-03740,2024,Q2,0.0,0.033,32.77,40
59831,COMP-03740,2024,Q3,33.58,0.359,16.75,55
59832,COMP-03740,2024,Q4,26.73,0.274,25.87,56
59833,COMP-03740,2025,Q1,0.0,0.088,38.03,51
59834,COMP-03740,2025,Q2,11.5,0.257,32.72,54
59835,COMP-03740,2025,Q3,0.0,0.143,27.33,47
59836,COMP-03740,2025,Q4,16.59,0.174,31.78,64
59837,COMP-03740,2026,Q1,34.62,0.3,30.53,56
59838,COMP-03740,2026,Q2,14.02,0.19,38.83,53
59839,COMP-03740,2026,Q3,13.63,0.22,30.89,68
59840,COMP-03740,2026,Q4,12.87,0.169,34.34,46
59841,COMP-03741,2023,Q1,25.73,0.507,32.23,70
59842,COMP-03741,2023,Q2,29.63,0.382,11.76,49
59843,COMP-03741,2023,Q3,36.7,0.532,20.64,65
59844,COMP-03741,2023,Q4,34.61,0.446,24.19,45
59845,COMP-03741,2024,Q1,42.86,0.524,18.15,72
59846,COMP-03741,2024,Q2,53.82,0.662,17.78,78
59848,COMP-03741,2024,Q4,34.82,0.622,10.02,79
59849,COMP-03741,2025,Q1,24.71,0.218,25.83,66
59850,COMP-03741,2025,Q2,40.03,0.485,23.36,60
59851,COMP-03741,2025,Q3,36.6,0.417,31.98,75
59852,COMP-03741,2025,Q4,18.12,0.338,17.81,70
59853,COMP-03741,2026,Q1,30.98,0.352,25.58,54
59854,COMP-03741,2026,Q2,23.17,0.286,23.14,59
59855,COMP-03741,2026,Q3,46.37,0.6,15.62,71
59856,COMP-03741,2026,Q4,53.63,0.629,15.81,72
59857,COMP-03742,2023,Q1,36.89,0.381,23.23,61
59858,COMP-03742,2023,Q2,36.85,0.392,16.64,68
59859,COMP-03742,2023,Q3,39.86,0.353,30.02,52
59860,COMP-03742,2023,Q4,26.9,0.375,33.98,69
59861,COMP-03742,2024,Q1,20.48,0.271,12.78,51
59862,COMP-03742,2024,Q2,14.93,0.297,29.14,47
59863,COMP-03742,2024,Q3,22.14,0.353,26.57,45
59864,COMP-03742,2024,Q4,38.01,0.463,24.92,75
59865,COMP-03742,2025,Q1,43.43,0.418,16.95,64
59866,COMP-03742,2025,Q2,11.24,0.229,31.84,53
59867,COMP-03742,2025,Q3,21.61,0.272,27.61,52
59868,COMP-03742,2025,Q4,20.62,0.45,30.42,72
59869,COMP-03742,2026,Q1,39.77,0.455,14.41,69
59870,COMP-03742,2026,Q2,21.49,0.346,22.64,78
59871,COMP-03742,2026,Q3,18.99,0.234,28.4,59
59873,COMP-03743,2023,Q1,28.2,0.366,20.9,65
59874,COMP-03743,2023,Q2,29.79,0.384,24.17,52
59875,COMP-03743,2023,Q3,22.97,0.433,26.0,59
59876,COMP-03743,2023,Q4,27.68,0.465,26.52,66
59877,COMP-03743,2024,Q1,33.1,0.397,22.53,58
59878,COMP-03743,2024,Q2,36.79,0.498,18.6,73
59879,COMP-03743,2024,Q3,38.96,0.486,20.95,70
59880,COMP-03743,2024,Q4,31.31,0.361,30.65,68
59881,COMP-03743,2025,Q1,29.97,0.402,22.78,64
59882,COMP-03743,2025,Q2,42.48,0.378,16.0,61
59883,COMP-03743,2025,Q3,26.5,0.353,19.77,53
59884,COMP-03743,2025,Q4,32.4,0.268,28.16,42
59886,COMP-03743,2026,Q2,38.19,0.532,22.4,65
59887,COMP-03743,2026,Q3,33.53,0.275,28.46,55
59888,COMP-03743,2026,Q4,37.97,0.4,21.04,69
59889,COMP-03744,2023,Q1,30.19,0.329,20.4,59
59890,COMP-03744,2023,Q2,1.34,0.074,38.68,64
59891,COMP-03744,2023,Q3,29.28,0.296,33.55,58
59892,COMP-03744,2023,Q4,0.0,0.079,33.85,59
59893,COMP-03744,2024,Q1,11.67,0.215,40.0,57
59894,COMP-03744,2024,Q2,35.84,0.414,24.86,54
59895,COMP-03744,2024,Q3,38.26,0.348,18.24,53
59896,COMP-03744,2024,Q4,10.12,0.311,29.38,54
59897,COMP-03744,2025,Q1,31.75,0.375,17.73,74
59898,COMP-03744,2025,Q2,36.38,0.388,24.96,69
59899,COMP-03744,2025,Q3,30.64,0.329,28.58,64
59900,COMP-03744,2025,Q4,7.71,0.125,32.21,44
59901,COMP-03744,2026,Q1,24.93,0.167,35.26,40
59902,COMP-03744,2026,Q2,34.77,0.401,18.15,65
59904,COMP-03744,2026,Q4,11.13,0.066,33.42,53
59905,COMP-03745,2023,Q1,5.45,0.129,36.28,52
59906,COMP-03745,2023,Q2,18.78,0.199,32.42,65
59907,COMP-03745,2023,Q3,13.64,0.179,34.64,47
59908,COMP-03745,2023,Q4,27.48,0.217,40.0,52
59909,COMP-03745,2024,Q1,41.03,0.419,12.99,65
59910,COMP-03745,2024,Q2,3.53,0.173,40.0,56
59911,COMP-03745,2024,Q3,12.99,0.323,40.0,66
59912,COMP-03745,2024,Q4,29.72,0.286,27.7,60
59913,COMP-03745,2025,Q1,23.6,0.252,27.52,59
59914,COMP-03745,2025,Q2,16.75,0.22,34.44,59
59915,COMP-03745,2025,Q3,25.47,0.334,24.5,54
59916,COMP-03745,2025,Q4,36.26,0.362,24.98,53
59917,COMP-03745,2026,Q1,30.99,0.368,22.07,77
59918,COMP-03745,2026,Q2,37.24,0.258,32.23,68
59919,COMP-03745,2026,Q3,0.0,0.223,39.99,64
59920,COMP-03745,2026,Q4,17.53,0.28,27.98,60
59921,COMP-03746,2023,Q1,25.48,0.374,23.77,76
59922,COMP-03746,2023,Q2,40.54,0.376,34.15,65
59923,COMP-03746,2023,Q3,40.4,0.428,23.17,63
59924,COMP-03746,2023,Q4,33.69,0.368,26.61,64
59925,COMP-03746,2024,Q1,28.54,0.381,13.92,59
59926,COMP-03746,2024,Q2,39.65,0.306,19.17,63
59927,COMP-03746,2024,Q3,33.95,0.392,29.12,57
59928,COMP-03746,2024,Q4,35.2,0.46,13.48,58
59929,COMP-03746,2025,Q1,24.7,0.309,26.96,60
59930,COMP-03746,2025,Q2,54.69,0.582,11.01,80
59931,COMP-03746,2025,Q3,31.05,0.478,21.96,71
59932,COMP-03746,2025,Q4,25.62,0.412,21.8,45
59933,COMP-03746,2026,Q1,29.54,0.429,24.08,60
59934,COMP-03746,2026,Q2,29.36,0.297,27.84,40
59935,COMP-03746,2026,Q3,33.71,0.532,24.43,72
59936,COMP-03746,2026,Q4,38.49,0.469,17.12,73
59937,COMP-03747,2023,Q1,44.05,0.395,13.89,62
59938,COMP-03747,2023,Q2,17.76,0.182,32.93,61
59939,COMP-03747,2023,Q3,42.88,0.592,8.96,84
59940,COMP-03747,2023,Q4,27.45,0.282,19.76,53
59941,COMP-03747,2024,Q1,27.22,0.307,21.28,55
59942,COMP-03747,2024,Q2,7.65,0.232,33.99,40
59943,COMP-03747,2024,Q3,14.87,0.22,35.26,49
59944,COMP-03747,2024,Q4,27.86,0.345,31.81,53
59945,COMP-03747,2025,Q1,28.79,0.301,21.55,59
59946,COMP-03747,2025,Q2,39.97,0.415,10.04,67
59948,COMP-03747,2025,Q4,34.07,0.418,23.7,52
59949,COMP-03747,2026,Q1,11.19,0.235,33.87,60
59951,COMP-03747,2026,Q3,24.02,0.289,33.79,64
59952,COMP-03747,2026,Q4,36.94,0.283,22.27,51
59953,COMP-03748,2023,Q1,8.44,0.225,40.0,65
59954,COMP-03748,2023,Q2,19.75,0.333,37.89,63
59955,COMP-03748,2023,Q3,31.51,0.333,31.44,42
59956,COMP-03748,2023,Q4,14.97,0.261,33.07,57
59957,COMP-03748,2024,Q1,22.41,0.219,28.09,64
59958,COMP-03748,2024,Q2,17.25,0.239,38.11,54
59959,COMP-03748,2024,Q3,12.15,0.16,36.26,67
59960,COMP-03748,2024,Q4,10.96,0.099,34.36,57
59961,COMP-03748,2025,Q1,8.43,0.182,39.62,54
59962,COMP-03748,2025,Q2,29.17,0.293,35.93,60
59963,COMP-03748,2025,Q3,15.02,0.204,15.83,47
59964,COMP-03748,2025,Q4,11.16,0.264,28.94,54
59965,COMP-03748,2026,Q1,24.06,0.218,31.65,58
59966,COMP-03748,2026,Q2,4.63,0.119,31.73,44
59967,COMP-03748,2026,Q3,21.76,0.331,25.64,52
59968,COMP-03748,2026,Q4,22.75,0.15,32.48,44
59969,COMP-03749,2023,Q1,23.99,0.333,32.26,56
59970,COMP-03749,2023,Q2,28.98,0.412,25.24,48
59971,COMP-03749,2023,Q3,15.69,0.255,31.89,71
59972,COMP-03749,2023,Q4,42.63,0.374,24.52,60
59973,COMP-03749,2024,Q1,30.51,0.354,20.24,54
59974,COMP-03749,2024,Q2,20.08,0.326,31.83,61
59975,COMP-03749,2024,Q3,12.79,0.165,26.4,50
59976,COMP-03749,2024,Q4,22.09,0.273,27.53,54
59977,COMP-03749,2025,Q1,41.25,0.427,8.37,75
59978,COMP-03749,2025,Q2,23.6,0.402,29.75,66
59979,COMP-03749,2025,Q3,40.39,0.448,22.74,60
59980,COMP-03749,2025,Q4,56.77,0.522,14.61,62
59982,COMP-03749,2026,Q2,22.57,0.274,29.99,58
59983,COMP-03749,2026,Q3,37.41,0.384,27.97,56
59984,COMP-03749,2026,Q4,25.62,0.327,28.99,62
59985,COMP-03750,2023,Q1,29.53,0.449,30.02,62
59986,COMP-03750,2023,Q2,25.34,0.425,31.2,51
59987,COMP-03750,2023,Q3,41.52,0.528,15.55,48
59988,COMP-03750,2023,Q4,52.74,0.542,24.65,71
59989,COMP-03750,2024,Q1,40.24,0.443,26.64,47
59990,COMP-03750,2024,Q2,37.27,0.438,16.1,66
59991,COMP-03750,2024,Q3,34.12,0.578,26.96,53
59992,COMP-03750,2024,Q4,46.24,0.57,10.55,84
59993,COMP-03750,2025,Q1,40.01,0.463,21.99,63
59995,COMP-03750,2025,Q3,58.92,0.65,4.16,74
59996,COMP-03750,2025,Q4,39.85,0.45,16.74,67
59997,COMP-03750,2026,Q1,63.07,0.664,15.35,61
59998,COMP-03750,2026,Q2,29.57,0.469,20.61,77
59999,COMP-03750,2026,Q3,40.89,0.476,14.57,71
60000,COMP-03750,2026,Q4,42.91,0.569,14.94,71
60001,COMP-03751,2023,Q1,20.92,0.376,27.91,57
60002,COMP-03751,2023,Q2,0.0,0.079,39.28,44
