company_id,country,company_size,num_employees,annual_revenue_usd_millions
COMP-04486,China,Startup,87,6.14
COMP-04487,Brazil,Enterprise,13128,1245.68
COMP-04488,Netherlands,SME,739,115.8
COMP-04489,Argentina,Startup,42,29.07
COMP-04490,Poland,Startup,32,42.99
COMP-04491,Malaysia,Startup,88,43.23
COMP-04492,Brazil,SME,781,370.05
COMP-04493,Philippines,SME,856,101.96
COMP-04494,Kenya,Enterprise,13922,1311.28
COMP-04495,Nigeria,Enterprise,3986,3167.14
COMP-04496,Sweden,Startup,41,44.37
COMP-04497,Brazil,Startup,61,8.68
COMP-04498,Germany,Startup,68,33.1
COMP-04499,Egypt,Enterprise,6022,1945.62
COMP-04500,Nigeria,Enterprise,5354,7489.53
COMP-04501,Spain,SME,612,137.21
COMP-04502,Netherlands,SME,215,208.09
COMP-04503,Spain,SME,744,197.01
COMP-04504,Netherlands,SME,339,188.19
COMP-04505,Thailand,SME,661,427.36
COMP-04506,Colombia,SME,608,129.21
COMP-04507,Australia,Startup,62,30.35
COMP-04508,Sweden,Startup,32,25.95
COMP-04509,Philippines,SME,281,200.12
COMP-04510,Australia,Startup,39,42.41
COMP-04511,Brazil,Startup,82,3.26
COMP-04512,Singapore,SME,531,294.1
COMP-04513,Thailand,Startup,78,15.92
COMP-04514,Poland,SME,364,217.02
COMP-04515,Egypt,SME,947,393.5
COMP-04516,Singapore,SME,627,126.79
COMP-04517,Nigeria,Startup,15,47.62
COMP-04518,USA,SME,136,422.93
COMP-04519,Italy,SME,500,372.8
COMP-04520,Vietnam,Startup,46,37.4
COMP-04521,Brazil,Startup,10,18.17
COMP-04522,Spain,Enterprise,15378,2802.78
COMP-04523,Vietnam,SME,755,454.21
COMP-04524,South Africa,SME,422,251.71
COMP-04525,India,SME,915,298.87
COMP-04526,Indonesia,SME,301,122.62
COMP-04527,South Korea,Startup,58,4.16
COMP-04528,Egypt,Startup,58,23.04
COMP-04529,Thailand,SME,860,153.44
COMP-04530,UK,Startup,27,14.43
COMP-04531,Vietnam,Startup,60,11.67
COMP-04532,Indonesia,SME,915,155.3
COMP-04533,Malaysia,Startup,49,2.4
COMP-04534,India,SME,602,300.05
COMP-04535,Nigeria,SME,816,295.58
COMP-04536,Argentina,Startup,13,31.69
COMP-04537,Indonesia,Enterprise,9947,4950.9
COMP-04538,South Africa,SME,675,292.82
COMP-04539,Italy,Startup,87,25.35
COMP-04540,Poland,Enterprise,18882,1944.57
COMP-04541,Colombia,Startup,28,4.04
COMP-04542,Singapore,SME,589,232.82
COMP-04543,South Africa,SME,780,264.48
COMP-04544,Japan,SME,262,136.63
COMP-04545,Brazil,SME,631,271.02
COMP-04546,South Africa,Enterprise,8038,6721.06
COMP-04547,Sweden,Enterprise,18691,3520.77
COMP-04548,Poland,SME,364,209.4
COMP-04549,South Korea,Startup,97,27.03
COMP-04550,Thailand,Startup,38,43.73
COMP-04551,Malaysia,SME,662,75.65
COMP-04552,UK,Enterprise,16256,4567.67
COMP-04553,Colombia,Startup,10,23.68
COMP-04554,Indonesia,SME,890,66.03
COMP-04555,South Africa,Enterprise,14489,8183.05
COMP-04556,New Zealand,SME,980,168.68
COMP-04557,Malaysia,Startup,90,9.16
COMP-04558,Canada,Startup,67,37.99
COMP-04559,China,Startup,43,7.36
COMP-04560,Indonesia,Startup,33,23.84
COMP-04561,India,SME,424,97.08
COMP-04562,Kenya,SME,265,390.72
COMP-04563,Poland,Startup,96,29.12
COMP-04564,Singapore,SME,295,215.74
COMP-04565,South Africa,SME,724,194.12
COMP-04566,Kenya,SME,212,271.3
COMP-04567,South Africa,Startup,32,42.28
COMP-04568,Chile,Enterprise,9674,5621.36
COMP-04569,Egypt,Startup,18,9.97
COMP-04570,Colombia,SME,650,110.98
COMP-04571,Singapore,Startup,34,23.23
COMP-04572,Sweden,Startup,25,19.01
COMP-04573,Italy,SME,813,383.65
COMP-04574,France,Enterprise,15284,7074.29
COMP-04575,Japan,SME,587,231.09
COMP-04576,Kenya,SME,644,172.5
COMP-04577,Vietnam,Enterprise,1296,5995.86
COMP-04578,Canada,SME,609,420.55
COMP-04579,India,Enterprise,13912,3451.62
COMP-04580,Philippines,SME,380,264.19
COMP-04581,Germany,Startup,36,36.05
COMP-04582,South Africa,Enterprise,13603,6829.5
COMP-04583,Vietnam,Startup,66,30.04
COMP-04584,New Zealand,Startup,13,25.13
COMP-04585,Sweden,SME,164,407.45
COMP-04586,South Korea,SME,289,462.2
COMP-04587,Australia,SME,178,475.31
COMP-04588,Brazil,SME,154,427.76
COMP-04589,Philippines,Startup,17,21.26
COMP-04590,Chile,SME,262,149.0
COMP-04591,Australia,Enterprise,7228,7502.52
COMP-04592,USA,SME,484,490.29
COMP-04593,USA,SME,754,237.54
COMP-04594,Italy,SME,776,475.8
COMP-04595,South Africa,SME,724,197.69
COMP-04596,Argentina,SME,471,238.92
COMP-04597,New Zealand,Enterprise,14427,7796.77
COMP-04598,Egypt,Enterprise,17862,9846.39
COMP-04599,France,Startup,46,24.8
COMP-04600,USA,Startup,45,3.04
COMP-04601,Canada,Enterprise,19195,3563.48
COMP-04602,Germany,SME,896,433.54
COMP-04603,Spain,Startup,71,26.47
COMP-04604,Netherlands,Startup,79,43.05
COMP-04605,New Zealand,Startup,65,48.66
COMP-04606,USA,SME,775,359.0
COMP-04607,Singapore,Enterprise,11492,4939.91
COMP-04608,USA,Enterprise,19926,2757.75
COMP-04609,Colombia,SME,427,386.95
COMP-04610,Singapore,Startup,17,6.61
COMP-04611,Japan,Startup,22,3.6
COMP-04612,Netherlands,Startup,21,31.85
COMP-04613,Vietnam,SME,769,380.18
COMP-04614,UK,SME,585,193.52
COMP-04615,China,SME,995,73.31
COMP-04616,Sweden,Startup,31,37.86
COMP-04617,Vietnam,Startup,87,34.43
COMP-04618,UK,Startup,61,34.98
COMP-04619,Japan,Startup,95,22.05
COMP-04620,Egypt,SME,905,408.41
COMP-04621,Poland,Startup,63,3.91
COMP-04622,Egypt,SME,888,79.56
COMP-04623,Chile,Startup,21,9.05
COMP-04624,Japan,SME,452,158.15
COMP-04625,Italy,Startup,38,38.67
COMP-04626,Canada,Enterprise,17490,920.94
COMP-04627,Philippines,Startup,85,10.52
COMP-04628,France,SME,149,350.73
COMP-04629,Canada,SME,257,152.4
COMP-04630,Colombia,Startup,73,41.75
COMP-04631,South Korea,Startup,30,9.44
COMP-04632,Netherlands,SME,668,403.1
COMP-04633,Colombia,Enterprise,12311,6105.12
COMP-04634,China,SME,871,124.86
COMP-04635,Netherlands,Startup,43,16.43
COMP-04636,Japan,Startup,63,46.4
COMP-04637,Italy,Enterprise,19610,3679.65
COMP-04638,USA,Startup,18,47.85
COMP-04639,Canada,Enterprise,8546,3134.29
COMP-04640,South Korea,Startup,18,36.25
COMP-04641,Malaysia,Startup,80,49.67
COMP-04642,UK,Startup,73,7.16
COMP-04643,Germany,Enterprise,9769,1976.02
COMP-04644,Indonesia,Startup,52,33.91
COMP-04645,Australia,SME,646,205.76
COMP-04646,Malaysia,Startup,47,5.4
COMP-04647,Indonesia,Startup,44,48.74
COMP-04648,France,Enterprise,6982,5346.83
COMP-04649,Malaysia,SME,106,350.87
COMP-04650,Indonesia,Startup,43,10.19
COMP-04651,Sweden,Enterprise,19949,2806.13
COMP-04652,Nigeria,SME,893,281.64
COMP-04653,Germany,Startup,80,22.96
COMP-04654,Poland,SME,223,393.93
COMP-04655,Spain,Startup,71,49.95
COMP-04656,Poland,SME,582,361.6
COMP-04657,Argentina,Enterprise,14808,7502.68
COMP-04658,Australia,SME,775,191.2
COMP-04659,India,Enterprise,10200,7570.9
COMP-04660,Philippines,SME,675,490.21
COMP-04661,Colombia,Enterprise,15450,1553.85
COMP-04662,Canada,SME,514,204.62
COMP-04663,USA,Enterprise,2946,1635.07
