response_id,company_id,survey_year,quarter,remote_work_percentage,employee_satisfaction_score,task_automation_rate,time_saved_per_week,jobs_displaced,jobs_created,reskilled_employees
66023,COMP-04127,2024,Q3,38.44,5.62,12.64,8.33,17,23,8
66024,COMP-04127,2024,Q4,39.96,5.81,3.84,0.19,0,20,53
66025,COMP-04127,2025,Q1,23.21,5.93,23.44,6.45,28,33,21
66026,COMP-04127,2025,Q2,43.01,5.82,29.51,8.7,33,26,26
66027,COMP-04127,2025,Q3,36.75,6.53,10.54,3.84,16,30,69
66028,COMP-04127,2025,Q4,35.42,6.89,28.45,5.21,26,33,53
66029,COMP-04127,2026,Q1,31.01,5.22,20.25,6.31,18,26,45
66030,COMP-04127,2026,Q2,59.01,5.84,36.63,8.27,47,35,32
66031,COMP-04127,2026,Q3,40.51,6.52,22.57,8.09,28,39,54
66032,COMP-04127,2026,Q4,36.61,5.51,20.86,5.14,28,18,14
66033,COMP-04128,2023,Q1,25.93,5.36,17.88,9.88,26,18,29
66034,COMP-04128,2023,Q2,23.5,5.67,0.0,0.0,10,3,30
66035,COMP-04128,2023,Q3,48.6,4.43,15.58,2.84,21,13,56
66036,COMP-04128,2023,Q4,36.13,5.82,16.15,4.47,28,19,12
66037,COMP-04128,2024,Q1,28.44,5.3,3.66,2.46,0,11,19
66038,COMP-04128,2024,Q2,35.32,7.19,27.74,10.36,39,26,9
66039,COMP-04128,2024,Q3,23.54,5.22,25.53,7.55,36,29,29
66040,COMP-04128,2024,Q4,42.62,5.04,15.1,5.7,15,43,55
66042,COMP-04128,2025,Q2,39.0,4.23,4.43,2.39,10,25,47
66043,COMP-04128,2025,Q3,31.47,5.28,15.26,4.33,25,39,42
66044,COMP-04128,2025,Q4,31.49,6.64,22.84,7.38,41,29,56
66045,COMP-04128,2026,Q1,39.34,6.9,21.49,6.71,35,39,87
66046,COMP-04128,2026,Q2,54.83,6.57,36.88,10.69,61,43,63
66047,COMP-04128,2026,Q3,37.86,5.95,11.98,6.18,20,31,45
66048,COMP-04128,2026,Q4,41.19,4.33,4.48,3.06,0,25,7
66049,COMP-04129,2023,Q1,48.94,6.23,31.7,9.29,235,171,212
66050,COMP-04129,2023,Q2,10.52,4.39,26.97,7.41,141,134,236
66051,COMP-04129,2023,Q3,44.34,5.24,32.69,11.07,274,203,334
66052,COMP-04129,2023,Q4,59.99,5.66,35.46,12.07,195,198,294
66053,COMP-04129,2024,Q1,32.34,6.73,43.41,11.55,271,255,255
66054,COMP-04129,2024,Q2,49.31,6.23,46.66,13.98,306,185,213
66055,COMP-04129,2024,Q3,64.67,5.76,29.54,10.37,188,223,366
66056,COMP-04129,2024,Q4,44.85,7.5,30.29,9.73,220,174,400
66057,COMP-04129,2025,Q1,36.79,5.2,23.28,4.4,159,164,361
66058,COMP-04129,2025,Q2,28.47,6.82,24.04,9.73,163,196,314
66059,COMP-04129,2025,Q3,44.81,5.94,25.89,10.83,113,161,326
66060,COMP-04129,2025,Q4,37.48,5.87,22.65,8.3,123,122,134
66062,COMP-04129,2026,Q2,31.82,7.06,18.8,8.93,185,219,217
66064,COMP-04129,2026,Q4,27.84,6.41,25.29,8.58,175,221,350
66065,COMP-04130,2023,Q1,34.02,5.84,20.89,5.0,22,20,6
66066,COMP-04130,2023,Q2,43.67,5.24,22.68,10.65,19,16,34
66067,COMP-04130,2023,Q3,47.66,5.78,25.54,9.09,25,27,26
66068,COMP-04130,2023,Q4,50.71,6.06,10.43,4.61,4,12,8
66069,COMP-04130,2024,Q1,53.88,4.7,21.92,6.21,14,24,43
66070,COMP-04130,2024,Q2,54.51,5.09,13.35,4.01,6,16,17
66071,COMP-04130,2024,Q3,39.23,5.57,30.75,9.37,23,16,35
66072,COMP-04130,2024,Q4,30.91,5.59,29.29,8.31,18,19,45
66073,COMP-04130,2025,Q1,48.16,6.57,26.09,10.27,20,27,32
66074,COMP-04130,2025,Q2,48.77,6.43,27.89,6.53,22,30,41
66075,COMP-04130,2025,Q3,47.53,3.68,31.11,5.74,25,18,31
66076,COMP-04130,2025,Q4,37.92,5.13,15.99,5.05,16,20,29
66077,COMP-04130,2026,Q1,52.97,4.38,19.5,6.16,15,18,21
66078,COMP-04130,2026,Q2,36.41,6.86,24.11,9.21,20,20,27
66079,COMP-04130,2026,Q3,56.12,6.58,46.05,14.01,40,29,51
66080,COMP-04130,2026,Q4,31.03,5.71,20.45,7.34,15,23,35
66081,COMP-04131,2023,Q1,22.2,5.49,12.48,4.97,6,11,22
66082,COMP-04131,2023,Q2,30.49,4.97,15.62,3.43,9,8,2
66083,COMP-04131,2023,Q3,35.17,4.37,18.51,3.47,9,6,4
66084,COMP-04131,2023,Q4,45.83,5.37,12.1,3.14,5,6,6
66085,COMP-04131,2024,Q1,60.59,5.29,13.07,2.56,1,6,6
66086,COMP-04131,2024,Q2,27.93,5.18,19.32,4.69,6,8,10
66087,COMP-04131,2024,Q3,46.87,5.46,12.5,8.16,6,7,23
66088,COMP-04131,2024,Q4,35.82,4.2,6.7,0.33,4,0,7
66089,COMP-04131,2025,Q1,56.52,4.95,7.2,0.0,0,1,0
66090,COMP-04131,2025,Q2,41.06,5.29,0.0,4.11,1,5,11
66091,COMP-04131,2025,Q3,42.59,5.43,23.02,6.17,9,10,17
66092,COMP-04131,2025,Q4,60.88,5.51,5.07,0.38,5,5,3
66093,COMP-04131,2026,Q1,31.32,4.79,0.0,3.42,1,4,2
66095,COMP-04131,2026,Q3,55.55,5.23,26.48,5.86,14,12,19
66096,COMP-04131,2026,Q4,34.4,5.39,5.54,0.53,1,9,16
66097,COMP-04132,2023,Q1,35.49,4.92,14.61,0.0,0,1,1
66098,COMP-04132,2023,Q2,44.72,6.37,30.18,9.75,1,1,1
66099,COMP-04132,2023,Q3,25.06,5.68,12.92,4.43,0,0,0
66100,COMP-04132,2023,Q4,58.89,6.86,18.47,6.59,0,1,2
66101,COMP-04132,2024,Q1,34.68,6.36,37.26,9.66,1,1,1
66102,COMP-04132,2024,Q2,28.71,4.6,28.34,9.7,1,1,1
66103,COMP-04132,2024,Q3,43.7,5.26,30.25,7.57,1,1,1
66104,COMP-04132,2024,Q4,28.3,5.03,23.22,8.11,1,0,1
66105,COMP-04132,2025,Q1,40.38,5.94,19.51,5.12,1,0,0
66106,COMP-04132,2025,Q2,45.85,4.46,34.32,9.58,1,1,2
66107,COMP-04132,2025,Q3,49.08,3.87,21.73,8.33,1,1,2
66108,COMP-04132,2025,Q4,36.84,6.55,34.99,8.22,1,1,1
66109,COMP-04132,2026,Q1,40.58,6.05,18.33,3.67,1,1,1
66110,COMP-04132,2026,Q2,47.68,7.14,31.53,11.13,1,1,1
66111,COMP-04132,2026,Q3,57.93,5.77,28.77,9.92,1,1,1
66112,COMP-04132,2026,Q4,55.49,4.56,33.06,9.5,1,1,1
66113,COMP-04133,2023,Q1,59.35,5.64,17.31,7.98,727,962,1168
66114,COMP-04133,2023,Q2,39.06,6.18,19.86,8.1,556,636,1095
66115,COMP-04133,2023,Q3,43.11,5.51,29.16,7.18,934,743,1430
66116,COMP-04133,2023,Q4,40.64,5.93,26.5,7.89,794,602,1303
66117,COMP-04133,2024,Q1,50.35,5.92,12.41,4.64,229,800,560
66118,COMP-04133,2024,Q2,52.75,4.79,24.0,10.77,770,706,1215
66119,COMP-04133,2024,Q3,50.49,7.18,24.52,7.74,769,887,1080
66120,COMP-04133,2024,Q4,43.91,5.68,10.33,4.1,280,641,1129
66121,COMP-04133,2025,Q1,54.67,5.5,12.01,3.9,229,608,1159
66122,COMP-04133,2025,Q2,33.67,4.84,7.59,0.51,194,581,936
66123,COMP-04133,2025,Q3,63.39,4.95,28.68,7.83,988,778,1448
66124,COMP-04133,2025,Q4,47.82,5.6,16.88,8.43,566,824,1478
66125,COMP-04133,2026,Q1,48.19,6.33,42.99,9.81,1335,1016,1100
66127,COMP-04133,2026,Q3,59.42,5.53,22.54,2.34,515,647,364
66128,COMP-04133,2026,Q4,53.3,5.61,34.85,8.08,988,1089,1087
66129,COMP-04134,2023,Q1,58.65,7.09,36.39,9.59,1532,1530,1911
66130,COMP-04134,2023,Q2,32.65,5.74,23.27,6.48,719,988,2439
66131,COMP-04134,2023,Q3,37.17,7.75,47.13,15.55,1870,1276,2917
66132,COMP-04134,2023,Q4,26.95,6.41,22.38,6.81,967,767,1535
66133,COMP-04134,2024,Q1,45.35,5.57,26.41,8.79,1056,1011,1483
66135,COMP-04134,2024,Q3,61.19,6.0,34.42,9.96,1662,1480,2030
66136,COMP-04134,2024,Q4,56.29,5.44,28.72,12.16,846,1650,2173
66137,COMP-04134,2025,Q1,34.1,7.05,36.57,8.63,1486,811,1153
66138,COMP-04134,2025,Q2,40.6,5.91,17.65,7.83,534,867,599
66139,COMP-04134,2025,Q3,51.0,6.0,49.85,13.24,1683,1676,2805
66140,COMP-04134,2025,Q4,41.02,6.11,25.44,2.09,1208,1014,887
66141,COMP-04134,2026,Q1,43.07,6.71,20.48,4.03,560,739,493
66142,COMP-04134,2026,Q2,48.44,5.96,34.76,10.66,1366,1385,1363
66143,COMP-04134,2026,Q3,60.34,5.77,30.42,6.97,1297,1142,834
66144,COMP-04134,2026,Q4,31.89,5.9,28.84,9.43,1143,1199,1949
66145,COMP-04135,2023,Q1,30.41,5.32,16.96,7.45,19,38,73
66146,COMP-04135,2023,Q2,48.1,5.63,28.84,6.25,45,36,73
66147,COMP-04135,2023,Q3,70.08,5.81,31.74,7.47,52,66,66
66148,COMP-04135,2023,Q4,69.48,5.91,25.95,10.0,44,57,64
66149,COMP-04135,2024,Q1,54.82,7.73,41.17,12.74,59,56,52
66150,COMP-04135,2024,Q2,48.43,5.21,19.1,4.86,31,38,81
66152,COMP-04135,2024,Q4,55.02,7.04,27.27,8.57,51,46,97
66153,COMP-04135,2025,Q1,35.01,5.53,7.87,4.92,25,41,54
66154,COMP-04135,2025,Q2,42.94,5.28,10.06,5.75,12,32,53
66155,COMP-04135,2025,Q3,40.58,5.43,26.68,6.6,49,25,71
66156,COMP-04135,2025,Q4,51.07,6.46,18.82,5.87,27,65,50
66157,COMP-04135,2026,Q1,51.88,6.63,16.92,4.36,26,48,68
66158,COMP-04135,2026,Q2,63.8,5.51,23.09,7.7,37,55,33
66159,COMP-04135,2026,Q3,47.7,4.52,19.97,5.83,32,43,38
66160,COMP-04135,2026,Q4,52.13,6.4,25.11,9.82,55,31,69
66161,COMP-04136,2023,Q1,30.54,4.94,14.07,4.1,1,0,0
66162,COMP-04136,2023,Q2,19.25,4.33,7.74,4.11,0,0,1
66163,COMP-04136,2023,Q3,31.13,5.15,11.53,3.13,0,0,0
66164,COMP-04136,2023,Q4,27.46,4.44,22.25,4.47,1,0,0
66165,COMP-04136,2024,Q1,27.75,4.7,17.27,6.74,1,1,0
66166,COMP-04136,2024,Q2,27.62,4.69,28.48,6.2,1,1,1
66167,COMP-04136,2024,Q3,37.38,4.03,21.77,4.55,1,0,1
66168,COMP-04136,2024,Q4,29.85,5.26,27.81,6.8,1,1,1
66169,COMP-04136,2025,Q1,39.04,5.09,16.35,3.14,0,0,1
66170,COMP-04136,2025,Q2,39.99,4.39,23.07,8.36,1,0,1
66171,COMP-04136,2025,Q3,16.11,5.14,14.77,4.81,1,0,0
66172,COMP-04136,2025,Q4,40.93,4.97,16.1,6.69,0,1,1
66173,COMP-04136,2026,Q1,20.24,4.63,0.0,0.0,0,0,1
66174,COMP-04136,2026,Q2,40.37,6.04,30.9,7.43,1,1,1
66175,COMP-04136,2026,Q3,30.49,6.41,17.29,4.93,0,1,1
66176,COMP-04136,2026,Q4,39.13,5.53,31.56,6.65,1,1,0
66177,COMP-04137,2023,Q1,23.04,4.24,0.0,1.44,6,0,1
66178,COMP-04137,2023,Q2,33.17,5.87,2.3,3.54,0,0,7
66179,COMP-04137,2023,Q3,47.37,5.99,15.73,4.34,27,22,9
66180,COMP-04137,2023,Q4,17.98,4.59,3.59,0.32,7,21,29
66181,COMP-04137,2024,Q1,38.46,5.56,9.88,1.37,23,26,22
66182,COMP-04137,2024,Q2,30.11,5.44,4.07,2.76,0,18,58
66183,COMP-04137,2024,Q3,41.3,6.23,14.94,2.58,25,36,33
66184,COMP-04137,2024,Q4,33.58,6.73,0.0,3.76,0,9,21
66185,COMP-04137,2025,Q1,32.75,4.92,26.74,7.84,44,39,16
66186,COMP-04137,2025,Q2,44.7,4.71,22.7,5.96,36,23,54
66187,COMP-04137,2025,Q3,26.02,5.32,4.32,3.67,8,28,37
66188,COMP-04137,2025,Q4,54.16,5.46,24.68,8.15,40,20,71
66190,COMP-04137,2026,Q2,36.09,4.87,28.16,8.13,53,30,41
66191,COMP-04137,2026,Q3,23.74,5.78,14.07,6.68,23,33,38
66192,COMP-04137,2026,Q4,38.39,6.39,15.51,6.41,34,26,46
66193,COMP-04138,2023,Q1,23.15,5.51,22.73,9.48,31,19,52
66194,COMP-04138,2023,Q2,23.26,5.27,8.98,2.48,8,19,20
66195,COMP-04138,2023,Q3,21.23,5.35,5.85,4.26,6,23,29
66196,COMP-04138,2023,Q4,34.51,6.19,30.3,10.16,54,22,43
66197,COMP-04138,2024,Q1,37.65,5.38,32.35,12.79,53,43,42
66199,COMP-04138,2024,Q3,47.44,5.82,17.57,6.34,27,37,25
66200,COMP-04138,2024,Q4,29.72,6.82,16.45,4.85,14,29,57
66201,COMP-04138,2025,Q1,56.88,5.62,16.92,2.32,17,27,22
66203,COMP-04138,2025,Q3,33.08,7.07,17.16,6.74,29,38,38
66205,COMP-04138,2026,Q1,20.08,4.66,21.76,4.21,41,23,18
66206,COMP-04138,2026,Q2,35.53,5.06,32.89,6.68,34,50,64
66207,COMP-04138,2026,Q3,38.2,7.09,20.88,7.5,34,55,60
66208,COMP-04138,2026,Q4,36.23,5.81,18.8,6.19,35,39,56
66209,COMP-04139,2023,Q1,40.73,5.76,7.73,2.7,4,39,19
66210,COMP-04139,2023,Q2,14.41,5.25,23.24,9.3,32,27,36
66211,COMP-04139,2023,Q3,40.79,6.43,35.99,11.38,63,42,31
66212,COMP-04139,2023,Q4,24.82,4.12,32.43,7.23,49,40,68
66213,COMP-04139,2024,Q1,41.2,6.49,10.13,5.5,17,22,27
66214,COMP-04139,2024,Q2,32.47,5.55,27.48,8.04,40,24,46
66215,COMP-04139,2024,Q3,32.62,5.84,13.54,5.16,27,43,87
66216,COMP-04139,2024,Q4,41.94,6.27,30.83,7.07,53,33,70
66218,COMP-04139,2025,Q2,40.02,5.47,26.92,8.82,42,43,84
66219,COMP-04139,2025,Q3,54.27,5.12,10.32,5.59,10,25,47
66220,COMP-04139,2025,Q4,43.23,6.34,29.51,8.65,46,29,24
66221,COMP-04139,2026,Q1,23.26,4.61,13.69,2.95,23,15,60
66222,COMP-04139,2026,Q2,38.88,5.0,17.44,6.23,23,17,0
66223,COMP-04139,2026,Q3,45.13,6.06,16.45,3.57,27,19,58
66224,COMP-04139,2026,Q4,9.14,6.24,20.32,7.94,43,36,58
66225,COMP-04140,2023,Q1,71.22,6.9,34.8,11.97,6,4,8
66226,COMP-04140,2023,Q2,43.26,5.45,15.99,1.88,3,4,6
66227,COMP-04140,2023,Q3,71.87,6.11,28.07,10.3,5,6,7
66228,COMP-04140,2023,Q4,44.55,5.38,25.26,12.23,4,2,4
66229,COMP-04140,2024,Q1,60.1,5.76,35.59,11.27,6,4,5
66230,COMP-04140,2024,Q2,40.7,5.33,19.43,5.48,3,3,9
66231,COMP-04140,2024,Q3,66.91,5.53,14.29,3.75,2,2,5
66232,COMP-04140,2024,Q4,55.3,6.71,23.23,8.76,3,3,7
66233,COMP-04140,2025,Q1,56.74,7.38,37.35,13.7,5,6,8
66234,COMP-04140,2025,Q2,54.26,4.37,2.15,3.05,2,4,2
66236,COMP-04140,2025,Q4,43.67,6.76,27.07,6.12,5,7,5
66237,COMP-04140,2026,Q1,60.12,6.31,21.87,5.4,4,5,3
66238,COMP-04140,2026,Q2,65.17,5.62,26.33,10.17,4,5,7
66239,COMP-04140,2026,Q3,53.26,5.93,26.11,6.76,4,5,2
66240,COMP-04140,2026,Q4,64.56,6.14,36.25,9.35,5,6,7
66241,COMP-04141,2023,Q1,68.22,4.69,35.02,10.17,893,589,1521
66242,COMP-04141,2023,Q2,61.03,5.04,16.49,4.82,154,634,1142
66243,COMP-04141,2023,Q3,56.66,6.32,18.65,6.47,444,611,1239
66244,COMP-04141,2023,Q4,56.21,6.19,19.95,8.67,535,880,1119
66245,COMP-04141,2024,Q1,41.01,6.15,30.54,7.59,807,574,934
66246,COMP-04141,2024,Q2,57.02,6.57,30.55,6.93,719,625,713
66247,COMP-04141,2024,Q3,76.74,5.83,23.11,8.65,525,860,1480
66248,COMP-04141,2024,Q4,41.91,6.13,30.35,3.38,866,464,437
66249,COMP-04141,2025,Q1,45.37,6.66,29.8,9.78,598,989,1757
66251,COMP-04141,2025,Q3,45.19,5.34,25.58,5.09,532,469,467
66252,COMP-04141,2025,Q4,54.86,6.18,30.48,11.12,806,688,1552
66253,COMP-04141,2026,Q1,51.62,5.24,22.18,4.01,670,672,1069
66255,COMP-04141,2026,Q3,46.08,5.53,13.45,8.33,352,743,920
66256,COMP-04141,2026,Q4,75.35,5.55,25.9,9.45,721,676,953
66257,COMP-04142,2023,Q1,51.67,4.62,24.55,7.53,34,17,31
66258,COMP-04142,2023,Q2,37.94,5.42,12.44,6.4,23,19,1
66259,COMP-04142,2023,Q3,49.86,5.11,19.76,6.54,30,23,51
66260,COMP-04142,2023,Q4,47.37,5.1,7.77,3.89,16,15,36
66261,COMP-04142,2024,Q1,76.57,5.68,4.56,4.21,9,28,36
66262,COMP-04142,2024,Q2,74.54,7.0,15.26,3.72,25,15,29
66264,COMP-04142,2024,Q4,63.33,6.25,13.09,4.64,23,26,27
66265,COMP-04142,2025,Q1,54.8,4.23,9.95,5.43,2,15,27
66266,COMP-04142,2025,Q2,59.85,3.87,19.74,5.29,26,34,43
66267,COMP-04142,2025,Q3,58.48,4.54,23.57,6.89,30,31,17
66269,COMP-04142,2026,Q1,72.69,4.7,18.49,5.87,10,32,51
66270,COMP-04142,2026,Q2,43.65,6.35,3.08,2.23,0,13,36
66271,COMP-04142,2026,Q3,75.75,4.88,26.13,7.7,28,26,38
66272,COMP-04142,2026,Q4,63.2,5.81,28.7,5.16,29,27,40
66273,COMP-04143,2023,Q1,37.27,4.45,10.18,4.19,5,35,71
66274,COMP-04143,2023,Q2,41.18,5.02,21.2,5.65,29,33,58
66275,COMP-04143,2023,Q3,48.98,5.17,8.01,2.83,18,34,98
66276,COMP-04143,2023,Q4,37.71,6.58,12.23,7.14,35,34,73
66277,COMP-04143,2024,Q1,35.09,5.1,13.66,4.64,24,26,41
66278,COMP-04143,2024,Q2,41.44,5.67,8.35,2.83,5,15,43
66279,COMP-04143,2024,Q3,48.36,4.92,10.18,3.24,14,35,84
66280,COMP-04143,2024,Q4,50.42,5.76,18.35,6.47,20,23,41
66281,COMP-04143,2025,Q1,35.32,4.66,19.96,3.3,16,23,24
66282,COMP-04143,2025,Q2,43.39,6.65,6.12,1.93,22,21,20
66283,COMP-04143,2025,Q3,56.05,5.28,11.48,5.48,16,13,17
66284,COMP-04143,2025,Q4,42.93,4.74,22.07,6.3,50,6,57
66285,COMP-04143,2026,Q1,22.31,4.98,14.55,5.15,21,23,55
66286,COMP-04143,2026,Q2,38.98,5.14,8.62,3.12,11,19,53
66287,COMP-04143,2026,Q3,29.3,6.28,15.36,4.69,20,32,24
66288,COMP-04143,2026,Q4,28.35,4.96,0.0,2.21,0,20,18
66289,COMP-04144,2023,Q1,43.24,5.04,33.12,6.91,72,65,80
66290,COMP-04144,2023,Q2,39.16,5.8,26.85,7.33,40,34,95
66291,COMP-04144,2023,Q3,24.16,5.22,4.51,0.65,5,18,0
66292,COMP-04144,2023,Q4,23.53,5.55,19.42,6.84,56,36,60
66293,COMP-04144,2024,Q1,21.05,5.64,12.44,4.38,43,29,69
66294,COMP-04144,2024,Q2,17.62,6.26,12.53,5.57,30,21,104
66295,COMP-04144,2024,Q3,51.65,5.19,23.85,6.01,53,46,22
66296,COMP-04144,2024,Q4,47.76,6.04,11.49,4.39,30,31,76
66297,COMP-04144,2025,Q1,30.13,6.7,19.25,8.48,57,42,85
66298,COMP-04144,2025,Q2,34.55,6.24,20.41,6.81,60,38,31
66299,COMP-04144,2025,Q3,36.81,4.48,29.69,5.96,74,32,48
66300,COMP-04144,2025,Q4,39.6,7.42,32.93,9.04,79,64,95
66301,COMP-04144,2026,Q1,46.23,5.7,26.92,8.44,38,58,82
66302,COMP-04144,2026,Q2,34.54,6.8,22.18,5.49,40,0,72
66303,COMP-04144,2026,Q3,49.65,5.74,19.16,7.76,38,56,46
66304,COMP-04144,2026,Q4,36.75,5.22,16.04,5.04,27,37,46
66305,COMP-04145,2023,Q1,50.91,4.84,16.36,5.37,16,14,14
66306,COMP-04145,2023,Q2,54.72,6.04,21.5,4.84,11,14,34
66307,COMP-04145,2023,Q3,59.03,5.43,14.28,6.95,5,20,29
66308,COMP-04145,2023,Q4,61.51,6.05,25.04,10.2,20,19,23
66309,COMP-04145,2024,Q1,54.15,6.76,3.49,2.6,6,19,24
66310,COMP-04145,2024,Q2,65.2,6.66,29.77,14.66,26,16,25
66311,COMP-04145,2024,Q3,64.41,6.25,24.57,7.35,17,20,25
66312,COMP-04145,2024,Q4,54.48,5.71,36.86,12.14,25,18,28
66313,COMP-04145,2025,Q1,74.58,5.93,26.75,9.4,11,19,10
66314,COMP-04145,2025,Q2,79.86,6.06,26.51,8.65,19,19,23
66316,COMP-04145,2025,Q4,52.07,5.41,24.49,6.65,16,18,30
66317,COMP-04145,2026,Q1,78.58,5.79,18.98,7.67,14,10,31
66318,COMP-04145,2026,Q2,66.57,6.18,19.66,8.93,16,11,19
66319,COMP-04145,2026,Q3,54.76,7.41,21.9,5.89,11,16,27
66320,COMP-04145,2026,Q4,61.03,4.72,31.3,8.5,26,31,25
66321,COMP-04146,2023,Q1,31.37,6.66,9.85,6.15,204,367,170
66322,COMP-04146,2023,Q2,27.67,5.93,16.83,5.32,279,502,547
66323,COMP-04146,2023,Q3,34.94,6.39,28.33,7.12,452,396,792
66326,COMP-04146,2024,Q2,56.09,5.49,11.69,4.98,155,353,285
66327,COMP-04146,2024,Q3,32.57,5.57,19.26,9.37,244,372,195
66328,COMP-04146,2024,Q4,36.9,6.64,5.83,4.02,153,304,507
66329,COMP-04146,2025,Q1,55.94,5.52,27.88,10.23,384,425,523
66330,COMP-04146,2025,Q2,41.59,4.84,17.19,5.85,285,372,1035
66331,COMP-04146,2025,Q3,45.19,7.05,20.6,3.4,454,445,582
66332,COMP-04146,2025,Q4,26.87,5.89,22.72,8.31,442,604,941
66333,COMP-04146,2026,Q1,29.52,4.01,13.44,6.52,134,505,395
66335,COMP-04146,2026,Q3,53.14,5.9,31.8,10.83,662,495,774
66336,COMP-04146,2026,Q4,35.82,6.05,13.66,5.21,211,306,582
66337,COMP-04147,2023,Q1,27.02,5.1,11.11,3.77,1,1,1
66338,COMP-04147,2023,Q2,45.7,5.82,12.82,6.6,1,1,2
66339,COMP-04147,2023,Q3,43.26,5.12,29.81,3.83,2,1,2
66340,COMP-04147,2023,Q4,43.01,5.51,26.58,9.76,2,1,1
66341,COMP-04147,2024,Q1,40.73,6.13,17.24,5.32,2,1,0
66342,COMP-04147,2024,Q2,17.35,5.99,17.64,3.61,1,1,1
66343,COMP-04147,2024,Q3,43.07,4.61,21.51,6.35,1,0,1
66344,COMP-04147,2024,Q4,29.62,5.57,15.2,3.19,1,1,1
66345,COMP-04147,2025,Q1,41.69,4.6,17.1,4.41,1,1,3
66346,COMP-04147,2025,Q2,42.02,4.62,12.45,1.74,1,1,1
66347,COMP-04147,2025,Q3,56.12,5.37,21.64,6.1,1,1,4
66348,COMP-04147,2025,Q4,39.2,6.48,15.89,5.06,1,1,1
66349,COMP-04147,2026,Q1,37.49,5.68,25.01,6.01,2,1,1
66350,COMP-04147,2026,Q2,48.77,6.51,25.87,4.66,2,1,1
66351,COMP-04147,2026,Q3,40.49,5.9,22.42,7.82,1,1,1
66352,COMP-04147,2026,Q4,35.36,6.03,20.73,6.45,2,1,0
66353,COMP-04148,2023,Q1,44.93,6.34,15.01,5.08,4,5,11
66354,COMP-04148,2023,Q2,27.08,4.26,26.06,8.77,5,5,4
66356,COMP-04148,2023,Q4,30.96,4.38,1.84,4.91,0,3,5
66357,COMP-04148,2024,Q1,51.37,5.33,23.28,2.65,5,3,5
66358,COMP-04148,2024,Q2,65.25,5.37,25.7,4.07,5,6,7
66360,COMP-04148,2024,Q4,41.97,4.89,18.2,5.45,5,2,8
66361,COMP-04148,2025,Q1,26.53,5.61,23.61,6.66,5,4,5
66362,COMP-04148,2025,Q2,43.5,6.23,3.61,2.59,0,2,0
66363,COMP-04148,2025,Q3,39.21,5.43,11.51,1.27,4,2,4
66364,COMP-04148,2025,Q4,39.27,4.7,9.36,4.82,4,1,0
66365,COMP-04148,2026,Q1,52.19,6.09,7.52,7.16,3,4,8
66366,COMP-04148,2026,Q2,35.42,5.91,25.55,4.77,4,5,5
66367,COMP-04148,2026,Q3,51.64,5.86,9.23,1.81,2,5,6
66368,COMP-04148,2026,Q4,49.31,4.96,20.09,2.84,3,3,3
66369,COMP-04149,2023,Q1,61.95,6.64,20.18,5.29,520,757,673
66370,COMP-04149,2023,Q2,46.24,5.8,18.34,6.36,499,526,567
66371,COMP-04149,2023,Q3,57.71,5.51,22.29,7.83,493,672,756
66372,COMP-04149,2023,Q4,43.93,4.63,10.78,5.68,524,378,406
66373,COMP-04149,2024,Q1,46.6,5.83,33.24,9.18,688,723,1123
66374,COMP-04149,2024,Q2,38.0,5.51,15.11,7.2,433,387,0
66375,COMP-04149,2024,Q3,52.59,6.99,21.14,5.24,330,739,761
66376,COMP-04149,2024,Q4,41.73,5.19,5.6,0.0,51,100,689
66377,COMP-04149,2025,Q1,42.12,5.46,24.17,7.15,512,727,771
66378,COMP-04149,2025,Q2,63.96,4.23,16.79,5.74,300,284,476
66379,COMP-04149,2025,Q3,69.34,5.16,25.98,6.42,561,726,609
66380,COMP-04149,2025,Q4,82.81,6.08,26.32,10.98,489,765,1012
66381,COMP-04149,2026,Q1,63.1,6.73,37.11,12.21,784,1055,1252
66383,COMP-04149,2026,Q3,49.31,5.4,26.65,8.7,644,776,1091
66384,COMP-04149,2026,Q4,69.46,5.71,25.48,9.08,545,552,1412
66385,COMP-04150,2023,Q1,28.87,5.43,9.75,2.81,0,15,35
66386,COMP-04150,2023,Q2,25.72,6.0,21.51,6.16,34,28,59
66387,COMP-04150,2023,Q3,31.88,4.05,7.37,5.91,16,14,11
66388,COMP-04150,2023,Q4,38.49,5.1,8.54,2.72,13,20,20
66389,COMP-04150,2024,Q1,44.55,5.76,10.53,2.74,9,20,42
66390,COMP-04150,2024,Q2,35.94,4.71,13.4,2.84,15,25,3
66391,COMP-04150,2024,Q3,33.76,7.14,21.16,5.86,26,15,26
66392,COMP-04150,2024,Q4,40.0,5.2,17.77,4.73,23,15,52
66393,COMP-04150,2025,Q1,14.46,6.87,16.88,7.3,17,18,16
66394,COMP-04150,2025,Q2,63.68,3.94,16.0,2.94,18,26,53
66395,COMP-04150,2025,Q3,34.49,5.06,23.93,8.34,28,23,47
66396,COMP-04150,2025,Q4,30.87,5.77,23.05,5.93,28,21,18
66397,COMP-04150,2026,Q1,43.98,5.26,26.19,6.91,22,34,27
66398,COMP-04150,2026,Q2,27.04,4.77,8.93,4.04,15,13,6
66399,COMP-04150,2026,Q3,27.83,6.25,22.04,7.87,21,20,37
66400,COMP-04150,2026,Q4,48.7,6.13,25.87,7.87,33,26,46
66401,COMP-04151,2023,Q1,46.17,6.56,17.0,7.44,2,3,6
