response_id,remote_work_percentage,employee_satisfaction_score,reskilled_employees
111388,54.6,7.75,20
111389,47.25,3.76,38
111390,56.78,4.09,23
111391,32.87,6.84,28
111392,48.71,5.63,0
111393,32.96,6.16,26
111394,27.97,6.53,25
111395,17.62,5.8,6
111396,25.63,5.38,16
111397,37.33,5.08,2
111398,27.72,6.18,5
111399,17.09,4.99,35
111400,31.17,5.88,11
111401,37.06,4.87,6
111402,48.93,5.99,17
111403,30.14,5.61,30
111404,30.27,5.15,17
111405,50.59,5.9,22
111406,39.92,5.82,27
111407,46.48,5.87,19
111408,54.12,5.1,18
111409,53.35,6.21,7
111410,62.66,5.75,11
111411,56.5,5.37,9
111412,29.84,5.91,6
111413,30.99,4.97,10
111414,53.31,6.6,9
111415,53.6,4.94,11
111416,63.84,6.02,10
111417,53.16,6.58,9
111419,48.47,5.55,11
111420,54.66,6.47,9
111421,36.69,6.64,8
111422,58.18,5.2,12
111423,53.77,6.14,11
111424,60.24,5.97,7
111425,45.16,5.99,1
111426,59.22,5.25,2
111428,44.44,7.2,2
111429,38.26,3.66,0
111430,45.58,4.82,1
111431,49.02,5.75,2
111433,46.94,5.26,2
111434,46.05,6.34,2
111435,45.56,4.75,0
111437,61.32,4.72,1
111438,49.6,4.57,3
111439,48.71,4.81,2
111440,49.61,4.36,1
111441,51.49,4.92,432
111442,56.98,7.14,602
111443,41.62,5.97,395
111444,42.58,4.38,417
111445,42.96,6.46,529
111446,58.11,6.53,482
111447,47.33,5.0,437
111448,41.38,6.48,356
111449,40.07,6.78,402
111450,63.08,6.54,410
111451,42.65,6.37,344
111453,47.99,5.41,655
111455,46.61,4.31,369
111456,46.44,5.96,498
111457,58.99,6.56,214
111458,58.8,5.51,156
111459,56.22,5.18,331
111460,50.78,7.06,258
111461,62.8,5.71,239
111462,77.07,4.86,353
111464,41.72,5.1,269
111465,63.5,5.42,313
111466,42.29,4.8,230
111467,53.25,6.94,361
111468,59.9,7.03,259
111469,57.57,8.2,208
111470,77.41,5.84,369
111471,43.81,6.41,237
111472,75.9,7.6,229
111474,81.83,5.6,1
111475,57.48,4.74,0
111476,46.06,5.13,0
111477,63.12,6.52,1
111478,58.09,6.03,1
111479,56.29,5.99,1
111480,52.08,4.12,0
111481,54.31,6.84,0
111482,62.49,5.62,0
111483,50.64,4.42,1
111484,84.96,5.85,0
111485,36.26,5.43,0
111486,64.51,5.67,1
111487,52.71,5.5,1
111490,41.64,4.18,1344
111491,43.86,6.09,1326
111493,45.5,4.7,343
111494,44.03,4.95,1489
111495,44.25,5.83,1177
111496,24.25,6.47,1538
111499,49.32,6.09,2538
111500,48.94,5.09,1168
111501,56.75,4.54,1151
111502,43.79,4.94,2134
111503,44.99,5.55,1417
111504,50.3,7.0,1602
111505,49.54,7.54,15
111506,23.17,5.26,1
111507,18.32,6.49,5
111508,34.17,5.5,7
111509,34.5,7.07,9
111510,26.63,5.25,3
111511,42.35,5.56,4
111512,35.32,4.68,11
111513,26.53,6.84,6
111514,47.92,4.97,7
111515,52.43,4.8,2
111516,31.68,6.83,5
111517,18.67,4.71,1
111518,35.32,6.33,12
111519,31.77,5.66,10
111520,56.72,4.01,9
111521,39.59,6.07,48
111522,39.22,5.54,48
111523,44.59,5.76,113
111524,21.95,5.85,85
111525,28.14,5.66,112
111526,47.12,4.28,87
111527,41.66,5.12,65
111528,33.36,5.55,99
111529,27.32,4.43,80
111530,29.48,5.67,46
111531,31.08,5.64,93
111532,43.9,6.72,142
111533,36.03,6.89,73
111534,60.11,4.31,84
111535,39.48,5.47,59
111536,55.95,5.08,137
111537,37.16,5.97,11
111538,36.29,6.08,14
111539,48.93,5.19,17
111540,57.44,3.41,13
111541,57.41,7.49,25
111543,31.96,4.99,19
111544,38.14,4.92,9
111545,32.77,6.07,5
111546,45.78,5.23,0
111547,50.73,5.55,23
111548,36.64,5.16,22
111549,35.03,5.78,25
111550,37.07,6.01,39
111551,44.29,4.89,35
111552,50.64,5.59,29
111553,43.51,6.12,1807
111554,9.61,6.22,750
111555,38.73,6.1,1242
111556,51.29,7.26,1011
111557,45.87,5.28,1209
111558,48.69,4.78,1403
111559,43.56,6.23,884
111560,45.04,5.99,411
111562,75.11,6.49,832
111564,44.62,6.17,621
111565,43.95,3.72,807
111566,40.72,5.52,332
111567,45.42,4.0,1259
111568,58.63,4.9,124
111569,74.93,4.92,2
111570,51.99,5.61,3
111571,66.59,6.04,3
111572,56.21,7.69,2
111573,84.72,8.02,3
111575,74.03,5.55,1
111576,74.28,5.33,1
111578,81.12,6.0,2
111579,81.03,6.39,2
111580,63.23,5.49,2
111581,59.32,5.06,1
111582,78.45,6.32,1
111583,84.6,5.26,2
111584,62.04,5.53,1
111585,43.96,7.11,650
111587,29.4,7.64,1271
111588,42.83,4.94,727
111589,25.25,5.68,946
111590,36.37,4.11,789
111591,37.03,6.55,1509
111592,14.78,4.76,294
111593,32.32,5.8,774
111594,33.91,4.32,1235
111595,47.88,4.35,902
111596,34.55,5.98,656
111597,50.82,4.96,1188
111598,23.86,5.55,985
111599,60.21,6.27,627
111600,35.8,5.58,946
111601,32.16,5.43,1
111602,30.98,5.21,1
111603,34.96,4.89,1
111605,32.89,5.91,1
111606,24.29,5.23,0
111607,43.47,4.56,2
111608,33.54,5.62,1
111609,24.88,6.01,2
111610,48.57,6.33,1
111611,16.41,5.86,2
111612,44.02,5.81,2
111613,40.5,5.24,1
111614,52.28,5.7,1
111615,46.57,7.15,0
111616,62.06,4.76,3
111617,47.94,4.95,85
111618,55.96,6.27,11
111619,46.9,6.43,141
111620,27.09,4.77,105
111621,41.5,4.39,54
111622,48.78,7.79,108
111623,56.65,5.42,101
111624,32.44,4.86,94
111625,48.64,7.01,82
111626,55.11,5.38,101
111627,47.53,5.56,94
111628,69.37,4.5,198
111629,54.49,5.14,116
111630,76.26,4.61,131
111631,34.04,6.12,61
111632,73.67,6.3,121
111633,46.5,6.36,908
111634,51.9,6.8,695
111635,52.82,7.25,2168
111636,52.75,5.25,965
111637,39.98,6.28,1033
111638,31.24,6.96,1850
111639,44.11,6.22,1170
111640,44.34,5.04,436
111641,22.22,5.24,1205
111642,39.51,6.5,1424
111643,56.39,6.89,2016
111644,49.87,5.68,1010
111645,39.9,6.3,1958
111646,39.45,6.06,1294
111647,34.23,4.74,1693
111648,56.63,7.11,1328
111649,55.31,6.2,23
111650,66.99,5.59,62
111651,81.01,6.89,33
111652,46.62,6.52,44
111653,79.02,6.94,7
111654,84.53,6.92,43
111656,50.38,5.9,33
111657,62.27,6.02,30
111658,81.73,5.08,53
111659,73.5,7.72,33
111660,61.88,4.86,26
111661,74.29,3.46,38
111662,71.63,4.8,39
111663,69.72,5.06,53
111664,76.1,5.37,56
111665,43.38,5.99,17
111666,46.89,3.84,14
111667,56.46,7.58,30
111668,68.86,7.56,16
111670,62.71,6.19,23
111671,58.29,5.37,24
111672,73.83,4.75,8
111674,55.84,5.31,24
111675,53.2,6.29,19
111676,70.92,6.08,15
111677,48.52,5.42,4
111678,67.34,5.82,21
111679,67.55,6.21,28
111680,58.38,6.24,23
111681,27.44,5.05,0
111682,40.16,4.38,4
111683,14.97,6.36,3
111684,50.22,6.61,7
111685,25.91,5.75,4
111686,29.35,4.43,6
111687,36.07,4.9,6
111688,24.2,5.74,4
111689,60.72,6.72,6
111690,48.78,6.23,4
111691,30.3,4.29,0
111692,14.71,5.62,4
111693,33.31,4.6,5
111694,32.59,4.77,8
111695,28.49,5.09,6
111697,70.14,7.23,54
111698,47.47,4.65,18
111699,65.05,6.74,91
111700,41.14,5.39,35
111701,61.69,4.79,44
111702,54.22,6.92,15
111703,62.36,5.63,59
111704,52.88,5.17,20
111705,71.77,5.16,48
111706,51.75,6.53,79
111707,35.27,7.0,22
111708,46.32,7.13,38
111709,70.19,6.03,76
111710,51.92,5.89,20
111711,52.7,6.45,106
111712,72.54,5.55,107
111713,25.77,4.72,352
111714,26.36,5.23,1022
111715,33.49,5.13,363
111717,38.43,5.61,730
111718,53.12,5.48,744
111720,16.66,4.89,240
111721,44.6,4.84,542
111722,23.42,5.68,1274
111723,40.06,6.99,622
111724,46.44,6.4,877
111725,42.83,5.51,721
111726,56.07,7.31,584
111727,42.04,7.08,1604
111728,20.77,6.15,639
111729,61.16,4.53,57
111730,54.44,5.48,29
111731,65.65,5.97,38
111732,50.86,5.77,37
111733,57.3,5.72,33
111734,59.55,6.13,27
111735,52.9,5.27,41
111736,45.51,6.16,24
111737,64.54,5.05,31
111738,26.53,5.63,15
111739,68.47,5.68,34
111740,48.8,7.19,57
111741,64.84,6.89,32
111742,66.56,7.03,54
111743,44.35,6.59,50
111744,66.93,5.86,42
111745,56.58,6.56,76
111746,53.7,6.71,37
111747,62.99,6.55,30
111748,64.23,6.62,59
111749,57.47,6.28,69
111750,51.87,6.15,60
111751,52.89,5.31,37
111752,65.63,5.9,86
111753,59.17,5.81,38
111754,85.0,5.55,13
111755,64.55,6.28,105
111756,49.92,5.61,35
111757,57.93,5.76,62
111758,48.45,6.45,115
111759,55.92,4.53,26
111760,64.33,7.97,60
111761,9.14,4.76,1
111762,22.45,5.86,1
111763,20.17,5.86,1
111764,53.38,5.38,0
111765,31.06,4.77,1
111766,39.62,6.11,1
111767,6.87,6.05,1
111768,40.8,5.02,0
111769,41.42,6.36,0
111771,34.95,5.06,1
111772,53.32,5.93,1
111773,21.31,5.56,0
111774,26.49,5.55,0
111775,18.48,5.66,1
111776,36.37,5.59,1
111778,58.35,6.51,21
111779,64.82,5.31,17
111780,60.45,5.54,11
111781,46.39,6.24,0
111782,61.28,4.83,8
111783,71.88,5.42,32
111784,58.27,6.0,22
111785,68.42,6.27,20
111787,71.5,5.81,25
111788,77.02,5.81,16
111789,55.39,6.39,14
111790,73.85,5.6,26
111791,78.36,5.86,24
111792,76.63,5.16,13
111793,40.56,4.84,17
111794,44.81,5.69,115
111795,43.81,6.05,29
111796,32.78,5.24,89
111797,38.55,5.85,35
111798,32.43,5.35,55
111799,23.14,6.32,0
111800,42.05,6.21,82
111801,34.66,6.02,66
111802,50.24,5.04,42
111803,27.81,5.39,61
111804,45.67,6.46,27
111805,31.26,6.54,60
111806,30.56,5.23,46
111807,38.55,6.32,79
111808,49.09,4.89,84
111809,29.73,3.61,6
111810,33.67,5.99,6
111811,37.4,4.93,1
111812,19.73,4.48,0
111813,18.94,5.86,8
111815,20.21,4.08,3
111816,43.52,4.56,3
111817,40.49,5.15,2
111818,21.97,5.22,0
111819,35.51,4.67,6
111820,23.83,4.39,0
111821,47.89,6.63,4
111822,31.51,5.12,6
111824,30.29,6.1,7
111825,42.61,5.26,2
111827,51.69,4.1,3
111828,34.58,5.25,0
111829,29.54,5.14,2
111830,53.95,5.33,0
111831,38.42,4.81,1
111832,23.0,6.22,1
111833,14.65,5.59,2
111834,18.07,5.14,0
111835,31.66,5.57,1
111836,39.16,4.91,2
111837,34.26,5.92,1
111838,41.36,4.97,2
111839,36.06,7.04,1
111840,31.63,6.03,1
111841,53.31,4.79,1
111842,45.56,4.9,0
111843,66.22,5.79,1
111844,62.57,5.38,0
111845,71.19,5.59,2
111846,41.95,4.98,1
111847,74.71,5.86,1
111848,66.42,4.58,1
111849,56.93,5.69,1
111850,33.48,6.32,1
111852,52.82,4.67,1
111853,61.63,7.37,2
111854,73.14,6.22,1
111855,47.24,6.7,2
111856,67.31,5.0,2
111857,48.3,5.18,2
111858,55.77,5.09,2
111859,73.41,4.88,1
111860,61.48,6.26,2
111862,67.61,5.71,3
111863,68.43,6.17,4
111864,61.11,4.99,3
111865,65.67,6.39,5
111866,62.75,5.68,2
111867,54.36,3.97,3
111868,82.54,5.7,4
111869,61.51,5.87,3
111870,49.36,6.5,2
111871,53.03,6.41,3
111872,55.53,6.47,4
111873,28.32,5.09,2
111874,44.75,6.8,2
111875,45.94,5.22,2
111876,33.47,5.02,1
111877,40.46,4.87,1
111878,47.34,6.47,1
111879,25.15,5.08,0
111880,35.62,5.44,1
111881,35.28,4.87,2
111882,33.75,4.74,1
111883,24.5,5.23,1
111884,31.4,5.38,1
111885,36.87,4.62,1
111886,33.89,5.02,0
111887,20.83,5.27,0
111888,28.08,4.28,1
111890,26.87,3.49,0
111891,45.32,4.85,1
111892,43.19,5.55,1
111893,34.45,5.66,2
111894,48.53,5.64,1
111895,34.5,5.15,1
111896,27.65,3.21,2
111897,46.18,6.72,2
111898,32.02,4.6,0
111899,42.12,6.84,3
111900,38.13,4.45,3
111902,41.18,5.3,2
111903,25.83,6.66,2
111904,32.42,5.42,1
111906,34.17,7.07,113
111907,43.54,5.49,129
111908,49.41,5.85,178
111909,43.82,6.44,126
111910,33.39,5.05,113
111911,29.65,4.76,151
111912,26.22,6.36,74
111913,48.59,5.47,102
111914,34.54,4.64,147
111915,35.43,5.18,165
111917,53.3,5.55,107
111918,40.49,4.56,182
111919,48.83,6.34,202
111920,24.33,6.23,131
111921,46.36,5.86,2
111922,51.79,5.03,7
111923,30.07,4.65,2
111924,40.34,4.59,8
111925,28.67,4.24,5
111926,32.58,5.96,5
111927,52.83,4.44,0
111928,29.78,5.61,1
111929,8.59,4.92,0
111930,33.94,6.73,3
111931,57.75,4.97,3
111932,29.58,6.34,5
111933,28.13,5.59,0
111934,28.13,5.2,2
111935,35.52,5.39,6
111936,10.1,5.6,3
111937,14.77,5.28,1
111938,39.3,4.24,2
111939,41.57,5.77,2
111940,47.8,5.39,1
111941,38.89,5.2,2
111942,35.59,6.03,2
111943,41.58,5.65,2
111944,41.31,5.81,1
111945,34.97,5.39,0
111946,23.15,6.29,2
111947,63.24,5.13,2
111948,37.1,5.59,1
111949,46.77,5.0,1
111950,55.32,6.95,1
111951,54.24,4.72,2
111952,52.41,4.67,2
111953,36.32,5.4,2023
111954,49.13,5.3,515
111955,36.26,5.18,1465
111956,49.72,6.63,1727
111957,34.58,5.31,1936
111958,48.91,6.12,1547
111959,36.04,5.2,1212
111960,32.87,7.05,1790
111961,59.41,6.39,2109
111962,53.74,5.45,1368
111963,50.11,6.06,2084
111964,52.44,5.32,1259
111965,58.05,6.23,1435
111966,44.91,5.55,2544
111967,56.52,5.46,2605
111968,48.7,6.6,1835
111969,29.09,6.8,62
111970,29.5,6.23,60
111971,44.41,6.77,20
111972,35.4,6.04,26
111973,33.52,4.72,72
111974,28.49,6.44,93
111975,47.83,5.09,38
111976,26.63,6.99,19
111977,42.89,4.36,37
111978,37.16,4.91,74
111979,55.12,5.41,21
111980,51.29,5.69,32
111981,45.23,7.31,24
111982,24.38,4.72,39
111983,47.92,5.38,105
111984,25.14,6.06,42
111985,37.79,5.14,2
111986,41.08,5.15,1
111987,35.05,7.44,1
111988,31.33,6.41,2
111989,38.77,6.15,1
111990,41.78,4.89,2
111991,52.18,5.68,2
111992,18.97,5.37,2
111993,31.27,5.85,2
111994,46.01,6.24,3
111995,29.87,4.32,1
111996,30.1,6.06,3
111997,33.79,6.38,1
111998,27.3,6.43,1
111999,18.49,6.09,3
112000,34.55,5.88,1
112001,49.1,5.99,3
112002,57.83,5.13,1
112003,67.61,5.9,0
112004,57.06,5.31,1
112005,80.34,5.77,1
112006,49.63,4.77,2
112007,79.97,4.21,0
112008,60.99,5.68,1
112009,51.83,5.17,2
112010,52.46,5.05,1
112011,49.12,6.43,2
112012,74.62,5.92,1
112013,53.2,5.84,0
112014,41.05,5.52,1
112015,68.42,6.64,1
112016,51.9,5.99,2
112017,46.53,5.65,181
112018,55.68,5.35,494
112019,36.06,6.2,755
112020,45.04,5.98,425
112022,42.1,5.42,700
112023,48.43,4.7,331
112024,22.77,6.28,1318
112025,34.38,5.82,912
112027,34.48,5.25,427
112028,41.75,4.81,975
112029,42.37,4.73,271
112030,44.85,5.78,424
112031,79.76,7.83,1015
112032,51.77,4.22,511
112033,49.18,6.48,23
112034,58.3,5.05,29
112035,54.35,5.69,25
112036,48.54,6.05,11
112038,62.91,5.79,27
112039,52.74,5.67,17
112040,71.02,4.22,7
112041,63.25,5.35,23
112042,31.79,5.85,19
112043,58.72,6.16,10
112044,63.78,4.07,9
112045,54.87,5.38,10
112046,65.85,5.65,6
112047,66.52,4.9,10
112048,46.45,5.37,3
112049,35.98,4.77,1
112050,46.15,5.9,5
112051,30.92,5.36,2
112053,44.54,5.83,4
112054,33.14,5.13,2
112055,30.82,6.08,4
112056,46.64,5.23,2
112058,33.27,4.97,0
112059,38.59,6.32,4
112060,40.49,5.69,3
112061,56.38,6.31,5
112062,46.07,6.2,3
112063,42.91,6.19,2
112064,53.59,6.94,2
112065,66.21,5.4,1
112066,78.36,5.37,3
112067,62.56,4.71,3
112068,64.74,6.22,1
112069,55.01,4.62,1
112070,79.86,4.91,3
112071,80.21,6.08,2
112072,43.64,6.37,2
112073,54.22,5.6,1
112074,65.58,6.74,2
112075,81.13,5.33,2
112076,48.89,5.23,3
112077,72.13,6.81,1
112078,61.65,5.29,2
112079,71.88,5.84,2
112080,71.81,5.69,3
112081,33.06,5.65,13
112082,33.41,5.62,44
112084,60.48,6.39,29
112085,26.69,5.15,17
112086,32.76,3.66,16
112087,48.24,4.64,43
112088,44.57,6.6,18
112089,20.56,5.77,20
112090,25.26,5.68,17
112091,47.85,5.33,22
112092,15.42,4.59,9
112093,13.66,5.24,22
112094,34.36,4.21,24
112095,29.48,4.88,31
112096,35.06,3.58,16
112097,33.09,6.26,16
112098,52.51,5.66,29
112099,32.87,6.0,22
112100,25.01,4.9,21
112101,31.15,4.7,11
112102,28.28,7.56,43
112103,62.26,5.52,31
112104,34.38,5.14,24
112105,38.96,7.23,47
112107,57.84,3.95,19
112108,35.15,5.42,32
112109,52.71,5.85,41
112110,43.93,5.1,18
112111,5.43,6.02,46
112112,23.6,6.05,22
112113,37.07,5.88,11
112115,17.85,6.67,40
112116,30.14,6.8,20
112117,39.07,5.71,56
112118,54.37,4.62,22
112119,44.82,5.64,15
112120,13.94,4.59,13
112121,36.6,6.23,13
112122,37.15,3.71,18
112123,30.78,5.72,29
112124,27.69,4.93,8
112125,41.55,5.67,37
112126,32.49,5.41,32
112127,29.22,5.97,49
112128,37.99,5.35,18
112129,71.31,5.4,737
112130,73.53,6.33,737
112131,70.24,6.29,263
112132,69.53,5.7,629
112133,49.26,5.9,303
112134,58.54,4.99,778
112135,62.32,6.13,734
112136,70.06,5.12,701
112137,38.06,5.46,630
112138,70.31,6.01,1074
112140,61.11,7.56,644
112141,55.49,6.69,345
112142,60.53,5.91,590
112143,57.26,6.56,613
112145,69.3,6.29,3
112146,52.44,6.15,4
112147,62.3,5.7,6
112148,48.35,5.43,5
112150,51.15,4.74,0
112152,36.73,6.97,7
112153,62.97,6.39,4
112154,34.8,5.6,3
112155,44.03,6.85,7
112156,40.99,5.73,3
112157,57.82,4.9,4
112158,58.42,7.46,3
112159,56.21,5.41,4
112160,32.03,5.55,2
112161,39.8,5.78,6
112162,34.98,4.2,3
112163,41.92,5.5,8
112164,33.38,5.81,8
112165,18.33,5.09,5
112166,42.2,6.3,3
112167,32.66,6.76,3
112169,37.0,6.09,7
112171,40.96,6.0,4
112172,34.1,4.56,9
112173,37.86,4.47,9
112174,55.2,5.73,9
112175,43.58,5.32,6
112176,38.64,6.18,2
112177,28.4,7.01,14
112178,25.53,5.6,0
112179,22.42,5.51,84
112180,50.94,5.25,5
112181,4.84,6.01,34
112183,10.6,4.45,22
112184,59.59,6.6,63
112185,52.12,4.52,51
112186,46.84,4.47,29
112187,14.56,5.98,40
112188,20.03,4.66,23
112189,23.38,5.61,35
112190,36.09,4.85,54
112191,31.74,5.03,53
112192,8.57,6.21,62
112193,29.5,6.3,13
112194,32.0,6.58,1
112195,22.99,6.0,0
112196,41.25,4.4,12
112198,33.84,4.85,5
112199,53.67,4.85,7
112200,39.04,5.04,11
112201,31.53,5.71,6
112203,37.27,6.19,18
112204,39.07,4.51,11
112205,19.62,5.78,6
112206,53.41,5.9,16
112207,26.38,4.97,6
112208,21.63,6.74,9
112209,70.46,5.31,389
112210,68.77,5.96,936
112211,58.59,4.55,1183
112212,59.11,5.49,1227
112213,71.26,6.17,844
112214,59.39,5.82,1617
112215,65.03,4.72,629
112216,59.27,5.56,974
112217,71.55,6.1,926
112219,60.79,4.51,1281
112220,36.6,5.69,935
112221,76.84,4.7,1234
112223,54.3,4.94,921
112226,53.5,5.79,10
112227,32.95,5.31,5
112228,28.79,4.87,2
112229,32.34,4.89,12
112230,35.28,5.54,13
112232,44.31,5.07,9
112233,42.95,4.12,15
112234,26.05,6.01,10
112235,20.2,5.24,10
112236,32.02,4.95,3
112237,39.62,5.76,18
112238,20.75,6.46,6
112239,16.4,4.8,1
112240,15.36,6.15,13
112241,49.37,4.8,41
112242,33.59,4.36,35
112243,21.05,5.74,67
112244,36.57,6.72,29
112245,47.17,6.79,78
112246,33.18,4.99,94
112247,50.87,6.02,53
112248,26.27,5.67,62
112249,29.16,5.61,13
112250,47.71,6.34,69
112251,30.23,3.86,4
112252,44.5,6.57,63
112253,58.31,4.78,108
112254,20.38,4.81,86
112255,37.36,5.3,77
112257,59.58,6.91,15
112258,47.82,7.19,12
112259,45.94,5.32,9
112260,57.11,6.07,7
112262,59.06,6.33,22
112263,71.2,5.58,3
112264,48.43,5.51,21
112265,42.89,6.65,19
112266,47.23,6.68,11
112267,78.04,6.0,15
112268,55.41,6.11,8
112269,61.51,6.58,12
112270,74.17,5.58,15
112271,65.96,5.59,12
112272,64.26,5.06,10
112274,65.35,6.32,44
112275,63.12,3.79,20
112276,46.85,7.53,28
112277,35.93,5.13,13
112278,38.5,6.45,13
112279,47.46,5.43,11
112280,44.27,5.98,21
112281,40.33,6.16,9
112282,23.4,5.33,28
112283,46.94,5.71,20
112284,56.91,5.73,22
112285,48.39,6.5,14
112286,45.4,5.24,20
112287,47.17,5.63,11
112288,57.32,6.2,22
112289,72.83,4.7,34
112290,63.49,4.1,19
112291,42.15,5.23,4
112292,51.42,5.17,54
112293,61.42,4.69,19
112294,43.22,5.52,20
112295,65.44,6.2,37
112296,45.87,5.39,0
112298,56.17,4.41,11
112299,40.46,5.76,12
112300,53.1,6.21,32
112301,60.1,5.64,11
112302,34.22,5.1,14
112303,41.79,5.98,15
112304,41.56,6.09,36
112305,59.66,6.39,3
112306,58.38,5.99,2
112307,52.87,4.09,2
112308,53.05,5.29,2
112309,59.75,5.75,2
112310,43.5,3.29,2
112311,65.72,5.62,3
112312,56.97,6.3,3
112313,63.15,6.4,6
112315,67.36,6.4,3
112316,77.46,5.19,4
112317,49.15,5.44,5
112318,72.13,5.38,3
112319,66.44,4.76,7
112320,53.46,5.4,3
112321,46.6,5.68,9
112322,59.1,5.96,3
112323,68.45,5.99,9
112324,46.62,6.98,8
112325,27.49,5.72,9
112326,61.44,6.19,10
112327,49.57,5.2,5
112328,53.55,6.62,7
112330,39.45,5.54,7
112331,41.19,5.81,8
112332,41.21,6.05,3
112333,48.44,6.59,8
112335,47.33,4.16,9
112336,47.63,5.71,6
112337,27.82,5.61,25
112338,47.51,4.12,36
112339,26.83,6.26,40
112340,43.37,6.62,77
112343,45.49,5.4,21
112344,45.41,4.38,55
112345,50.46,6.26,75
112346,33.88,5.91,62
112347,58.36,5.82,105
112348,44.91,6.03,59
112349,23.05,5.06,70
112350,43.71,5.13,63
112351,36.93,5.65,90
112352,39.24,3.56,60
112353,48.87,7.21,1
112354,14.16,5.18,1
112355,29.4,5.41,1
112356,30.91,6.18,2
112358,44.17,4.19,1
112359,45.26,4.21,1
112360,49.76,5.49,1
112362,35.59,4.84,0
112363,44.25,4.62,1
112364,27.36,5.11,1
112365,31.96,4.96,1
112366,34.72,5.71,1
112367,57.55,6.92,1
112368,51.26,6.5,1
112369,76.78,5.62,7
112370,53.88,7.03,7
112371,48.14,5.83,5
112372,62.47,7.18,2
112373,82.75,6.21,5
112374,66.54,4.99,8
112375,52.42,5.0,0
112376,70.15,6.38,10
112377,69.97,5.75,3
112378,76.94,5.64,9
112379,56.42,5.96,3
112380,66.0,6.39,4
112381,40.66,5.67,3
112382,48.51,5.45,7
112383,38.19,6.53,1
112384,64.74,4.81,7
112385,47.75,5.73,11
112386,48.75,5.19,7
112387,57.44,7.35,10
112388,31.89,5.74,6
112389,36.18,6.21,5
112390,44.97,6.39,12
112391,45.04,5.64,9
112392,36.62,5.24,6
112393,50.71,4.39,8
112394,65.81,4.13,6
112395,51.35,6.03,7
112396,45.17,5.49,8
112397,40.25,5.72,7
112398,42.29,4.76,10
112399,46.76,5.7,9
112400,41.62,5.15,9
112401,32.39,5.94,19
112402,19.52,6.3,15
112403,43.92,5.56,10
112404,35.0,6.46,16
112405,32.39,6.27,14
112406,30.63,6.73,10
112407,30.16,6.22,5
112408,59.71,6.16,22
112409,49.53,4.22,17
112410,33.34,5.96,17
112411,49.08,5.17,21
112412,45.36,5.24,20
112413,31.82,5.52,10
112414,26.08,5.08,16
112415,33.55,5.19,15
112416,36.77,4.56,12
112417,65.62,6.39,5
112418,29.76,4.31,2
112420,36.3,5.2,5
112421,25.41,3.39,1
112422,43.1,4.73,3
112423,40.39,5.19,3
112424,17.93,5.52,1
112426,26.83,6.44,7
112427,40.15,4.12,0
112428,23.17,3.8,1
112430,25.15,4.19,4
112431,39.69,4.75,2
112432,23.02,5.22,1
112433,24.58,5.74,1089
112434,18.7,4.99,641
112435,19.92,6.65,1309
112436,32.89,4.72,1794
112437,55.2,6.15,1319
112438,36.47,7.13,1447
112439,41.26,3.93,366
112440,51.26,4.9,1036
112441,36.63,5.71,1383
112442,27.99,3.74,903
112443,27.56,6.49,877
112444,15.81,6.0,581
112445,35.98,4.81,813
112446,38.99,7.21,728
112447,43.41,5.31,1583
112448,56.06,7.33,1619
112449,84.35,5.69,4
112450,63.36,5.08,10
112451,70.46,7.68,11
112452,83.93,5.04,9
112453,66.82,6.29,10
112454,59.73,5.61,10
112456,68.38,6.43,8
112457,58.68,4.26,10
112458,95.52,7.67,7
112459,73.46,6.82,7
112460,60.57,5.97,7
112461,66.45,6.08,11
112462,61.94,6.59,11
112463,68.34,5.69,1
112464,76.1,5.55,5
112465,36.15,7.43,22
112466,43.37,4.67,31
112467,30.67,5.37,25
112468,32.19,5.6,12
112469,46.1,5.03,45
112470,27.23,4.75,31
112472,38.21,5.44,42
112473,28.08,5.86,40
112474,56.08,6.22,66
112475,35.97,5.61,29
112476,38.25,5.98,22
112477,22.14,5.48,31
112478,34.08,5.9,35
112479,46.94,6.67,63
112480,30.41,7.88,49
112481,22.96,4.56,7
112482,20.64,4.33,0
112483,35.42,6.2,1
112484,21.48,6.37,2
112485,39.3,6.03,0
112486,41.67,5.13,9
112487,23.65,4.15,7
112488,28.81,5.33,6
112489,28.33,5.74,2
112490,30.72,5.39,3
112491,28.39,5.04,3
112492,24.0,4.75,0
112494,26.31,4.37,1
112495,61.04,6.15,7
112496,22.42,5.47,6
112497,19.27,6.52,39
112498,46.9,5.82,69
112499,36.13,5.18,18
112500,21.87,4.76,74
112501,31.45,6.02,61
112502,35.93,5.24,69
112503,38.47,4.05,76
112504,29.6,6.01,49
112505,42.87,5.56,88
112506,50.77,5.93,9
112507,37.53,4.9,89
112508,45.59,5.46,51
112509,30.86,4.64,44
112510,24.11,5.64,45
112511,43.19,4.75,0
112512,36.78,6.09,21
112513,30.55,6.4,11
112514,39.18,4.8,5
112515,34.4,5.5,12
112516,34.44,5.3,12
112517,24.28,5.89,8
112518,40.22,6.01,0
112519,44.66,6.28,15
112520,37.18,4.72,6
112521,24.32,5.51,3
112522,40.43,4.79,12
112523,23.6,5.64,7
112524,32.79,5.12,9
112525,26.43,5.35,11
112526,33.13,5.35,12
112527,25.7,4.93,6
112528,42.06,4.77,9
112529,51.93,6.25,6
112530,32.76,6.31,8
112531,44.09,4.67,5
112532,37.19,4.47,0
112533,26.34,5.32,7
